Modelo,Pooling,Nhid,MR,CR,SUBJ,MPQA,SST2,SST5,TREC,MRPC
bert-base-uncased,_mean-2,0,"{'devacc': np.float64(75.32), 'acc': np.float64(74.44), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(78.37), 'acc': np.float64(77.32), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(92.51), 'acc': np.float64(92.09), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(88.31), 'acc': np.float64(87.8), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(79.24), 'acc': 80.12, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(42.96), 'acc': 41.58, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(77.7), 'acc': 81.2, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(73.26), 'acc': 73.97, 'f1': 82.1, 'ndev': 4076, 'ntest': 1725}"
bert-base-uncased,_mean_exclude_cls_sep-2,0,"{'devacc': np.float64(75.38), 'acc': np.float64(74.27), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(79.08), 'acc': np.float64(76.98), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(92.58), 'acc': np.float64(92.26), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(88.51), 'acc': np.float64(88.33), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(79.36), 'acc': 80.12, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(43.42), 'acc': 41.22, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(78.48), 'acc': 80.4, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(73.33), 'acc': 72.17, 'f1': 81.83, 'ndev': 4076, 'ntest': 1725}"
bert-base-uncased,_concat_cls_with_mean-2,0,"{'devacc': np.float64(75.19), 'acc': np.float64(74.05), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(74.89), 'acc': np.float64(74.2), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(92.31), 'acc': np.float64(91.53), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(88.38), 'acc': np.float64(87.91), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(79.93), 'acc': 80.89, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(42.87), 'acc': 41.81, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(77.37), 'acc': 83.6, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(70.63), 'acc': 72.29, 'f1': 81.96, 'ndev': 4076, 'ntest': 1725}"
bert-base-uncased,_concat_cls_with_mean_exclude_cls_sep-2,0,"{'devacc': np.float64(75.26), 'acc': np.float64(73.9), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(75.97), 'acc': np.float64(74.7), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(92.38), 'acc': np.float64(91.65), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(88.57), 'acc': np.float64(88.45), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(80.28), 'acc': 80.18, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(42.05), 'acc': 41.76, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(77.68), 'acc': 81.8, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(72.08), 'acc': 72.64, 'f1': 82.08, 'ndev': 4076, 'ntest': 1725}"
bert-base-uncased,_concat_mean_3_tokens-2,0,"{'devacc': np.float64(75.75), 'acc': np.float64(74.79), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(79.31), 'acc': np.float64(78.6), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(93.08), 'acc': np.float64(91.92), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(88.9), 'acc': np.float64(88.79), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(76.95), 'acc': 77.27, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(42.33), 'acc': 39.1, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(83.6), 'acc': 87.6, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(70.98), 'acc': 67.77, 'f1': 76.01, 'ndev': 4076, 'ntest': 1725}"
bert-base-uncased,_concat_mean_3_tokens_exclude_cls_and_sep-2,0,"{'devacc': np.float64(75.8), 'acc': np.float64(75.02), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(79.53), 'acc': np.float64(78.99), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(93.18), 'acc': np.float64(92.24), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(88.41), 'acc': np.float64(88.2), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(76.61), 'acc': 76.5, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(41.24), 'acc': 39.1, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(83.66), 'acc': 86.6, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(71.15), 'acc': 68.12, 'f1': 76.15, 'ndev': 4076, 'ntest': 1725}"
bert-base-uncased,_concat_mean_5_tokens-2,0,"{'devacc': np.float64(76.25), 'acc': np.float64(75.49), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(79.74), 'acc': np.float64(78.09), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(93.35), 'acc': np.float64(92.76), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(87.76), 'acc': np.float64(87.71), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(78.1), 'acc': 76.66, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(40.15), 'acc': 39.1, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(84.56), 'acc': 88.0, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(70.93), 'acc': 68.06, 'f1': 78.32, 'ndev': 4076, 'ntest': 1725}"
bert-base-uncased,_concat_mean_5_tokens_exclude_cls_and_sep-2,0,"{'devacc': np.float64(75.95), 'acc': np.float64(75.75), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(79.53), 'acc': np.float64(77.93), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(93.29), 'acc': np.float64(92.95), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(68.77), 'acc': np.float64(68.77), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(49.08), 'acc': 50.08, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(40.51), 'acc': 39.05, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(85.01), 'acc': 86.0, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(71.1), 'acc': 64.64, 'f1': 73.06, 'ndev': 4076, 'ntest': 1725}"
bert-base-uncased,_cls-3,0,"{'devacc': np.float64(65.04), 'acc': np.float64(65.08), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(63.76), 'acc': np.float64(63.76), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(87.65), 'acc': np.float64(86.32), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(68.83), 'acc': np.float64(70.05), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(76.49), 'acc': 75.23, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(32.33), 'acc': 32.4, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(47.63), 'acc': 47.2, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(67.79), 'acc': 66.49, 'f1': 79.87, 'ndev': 4076, 'ntest': 1725}"
bert-base-uncased,_mean-3,0,"{'devacc': np.float64(75.68), 'acc': np.float64(75.0), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(78.47), 'acc': np.float64(76.72), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(92.66), 'acc': np.float64(91.89), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(88.45), 'acc': np.float64(88.21), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(81.19), 'acc': 80.62, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(42.78), 'acc': 41.31, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(79.55), 'acc': 83.2, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(72.89), 'acc': 73.57, 'f1': 82.38, 'ndev': 4076, 'ntest': 1725}"
