Modelo,Pooling,Nhid,MR,CR,SUBJ,MPQA,SST2,SST5,TREC,MRPC
roberta-base,_concat_cls_with_mean-4,0,"{'devacc': np.float64(81.24), 'acc': np.float64(80.93), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(86.67), 'acc': np.float64(86.36), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(94.52), 'acc': np.float64(94.3), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(88.04), 'acc': np.float64(88.13), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(85.32), 'acc': 86.22, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(46.23), 'acc': 47.96, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(86.68), 'acc': 92.0, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(75.91), 'acc': 76.41, 'f1': 83.03, 'ndev': 4076, 'ntest': 1725}"
roberta-base,_concat_cls_with_mean_exclude_cls_sep-4,0,"{'devacc': np.float64(81.22), 'acc': np.float64(80.98), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(86.69), 'acc': np.float64(86.54), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(94.53), 'acc': np.float64(94.28), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(88.29), 'acc': np.float64(88.28), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(85.21), 'acc': 86.22, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(46.23), 'acc': 47.56, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(86.59), 'acc': 92.2, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(75.59), 'acc': 76.87, 'f1': 83.31, 'ndev': 4076, 'ntest': 1725}"
roberta-base,_concat_mean_3_tokens-4,0,"{'devacc': np.float64(81.0), 'acc': np.float64(80.9), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(86.32), 'acc': np.float64(86.41), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(94.48), 'acc': np.float64(94.72), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(88.42), 'acc': np.float64(88.62), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(83.03), 'acc': 84.24, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(46.05), 'acc': 46.56, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(89.16), 'acc': 91.8, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(72.55), 'acc': 70.61, 'f1': 79.08, 'ndev': 4076, 'ntest': 1725}"
roberta-base,_concat_mean_3_tokens_exclude_cls_and_sep-4,0,"{'devacc': np.float64(80.96), 'acc': np.float64(80.79), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(86.09), 'acc': np.float64(85.27), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(94.5), 'acc': np.float64(94.66), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(87.74), 'acc': np.float64(87.7), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(83.26), 'acc': 84.62, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(44.69), 'acc': 46.83, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(89.21), 'acc': 92.2, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(72.3), 'acc': 69.86, 'f1': 78.51, 'ndev': 4076, 'ntest': 1725}"
roberta-base,_concat_mean_5_tokens-4,0,"{'devacc': np.float64(80.68), 'acc': np.float64(80.43), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(84.8), 'acc': np.float64(85.19), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(94.44), 'acc': np.float64(94.45), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(87.18), 'acc': np.float64(87.15), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(83.49), 'acc': 83.25, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(43.23), 'acc': 45.02, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(90.11), 'acc': 91.2, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(70.66), 'acc': 69.28, 'f1': 79.39, 'ndev': 4076, 'ntest': 1725}"
roberta-base,_concat_mean_5_tokens_exclude_cls_and_sep-4,0,"{'devacc': np.float64(80.64), 'acc': np.float64(80.8), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(84.89), 'acc': np.float64(84.74), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(94.52), 'acc': np.float64(94.67), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(68.77), 'acc': np.float64(68.77), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(84.63), 'acc': 83.36, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(43.87), 'acc': 45.11, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(89.84), 'acc': 92.2, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(71.07), 'acc': 67.25, 'f1': 76.27, 'ndev': 4076, 'ntest': 1725}"
roberta-base,_cls-5,0,"{'devacc': np.float64(76.02), 'acc': np.float64(76.54), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(78.69), 'acc': np.float64(78.76), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(91.83), 'acc': np.float64(91.92), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(80.85), 'acc': np.float64(80.47), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(82.91), 'acc': 83.58, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(42.78), 'acc': 42.58, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(67.88), 'acc': 76.4, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(70.29), 'acc': 72.81, 'f1': 80.45, 'ndev': 4076, 'ntest': 1725}"
roberta-base,_mean-5,0,"{'devacc': np.float64(83.36), 'acc': np.float64(83.07), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(88.65), 'acc': np.float64(88.69), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(94.98), 'acc': np.float64(94.77), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(88.43), 'acc': np.float64(88.55), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(86.7), 'acc': 88.47, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(48.05), 'acc': 47.74, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(87.29), 'acc': 93.6, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(76.96), 'acc': 75.71, 'f1': 83.15, 'ndev': 4076, 'ntest': 1725}"
roberta-base,_mean_exclude_cls_sep-5,0,"{'devacc': np.float64(83.32), 'acc': np.float64(83.22), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(88.61), 'acc': np.float64(88.69), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(94.99), 'acc': np.float64(94.78), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(88.59), 'acc': np.float64(88.51), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(86.47), 'acc': 88.8, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(48.05), 'acc': 48.14, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(87.22), 'acc': 93.2, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(77.01), 'acc': 75.71, 'f1': 82.99, 'ndev': 4076, 'ntest': 1725}"
roberta-base,_concat_cls_with_mean-5,0,"{'devacc': np.float64(83.28), 'acc': np.float64(83.19), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(88.67), 'acc': np.float64(88.29), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(95.0), 'acc': np.float64(94.89), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(88.52), 'acc': np.float64(88.36), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(87.39), 'acc': 88.52, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(49.05), 'acc': 48.87, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(87.23), 'acc': 92.8, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(76.64), 'acc': 76.58, 'f1': 83.9, 'ndev': 4076, 'ntest': 1725}"
roberta-base,_concat_cls_with_mean_exclude_cls_sep-5,0,"{'devacc': np.float64(83.28), 'acc': np.float64(83.26), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(88.61), 'acc': np.float64(88.16), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(94.99), 'acc': np.float64(94.81), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(88.59), 'acc': np.float64(88.57), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(87.27), 'acc': 88.52, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(48.86), 'acc': 48.91, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(87.27), 'acc': 93.0, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(76.79), 'acc': 76.17, 'f1': 83.62, 'ndev': 4076, 'ntest': 1725}"
roberta-base,_concat_mean_3_tokens-5,0,"{'devacc': np.float64(83.05), 'acc': np.float64(82.96), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(87.97), 'acc': np.float64(88.05), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(95.04), 'acc': np.float64(95.1), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(88.98), 'acc': np.float64(88.93), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(84.75), 'acc': 86.66, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(47.96), 'acc': 48.51, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(89.09), 'acc': 91.4, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(72.94), 'acc': 70.9, 'f1': 79.76, 'ndev': 4076, 'ntest': 1725}"
roberta-base,_concat_mean_3_tokens_exclude_cls_and_sep-5,0,"{'devacc': np.float64(83.03), 'acc': np.float64(82.84), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(88.01), 'acc': np.float64(87.76), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(95.03), 'acc': np.float64(94.99), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(88.24), 'acc': np.float64(88.35), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(85.21), 'acc': 86.49, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(47.5), 'acc': 48.19, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(89.32), 'acc': 91.8, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(72.77), 'acc': 71.25, 'f1': 79.87, 'ndev': 4076, 'ntest': 1725}"
roberta-base,_concat_mean_5_tokens-5,0,"{'devacc': np.float64(82.64), 'acc': np.float64(82.56), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(86.77), 'acc': np.float64(86.73), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(95.03), 'acc': np.float64(94.86), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(87.76), 'acc': np.float64(87.91), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(84.98), 'acc': 86.11, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(45.96), 'acc': 46.92, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(90.5), 'acc': 91.0, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(71.17), 'acc': 70.32, 'f1': 79.5, 'ndev': 4076, 'ntest': 1725}"
roberta-base,_concat_mean_5_tokens_exclude_cls_and_sep-5,0,"{'devacc': np.float64(82.68), 'acc': np.float64(82.8), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(87.2), 'acc': np.float64(87.28), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(95.06), 'acc': np.float64(95.2), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(68.77), 'acc': np.float64(68.77), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(85.44), 'acc': 85.17, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(46.87), 'acc': 47.24, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(89.69), 'acc': 92.2, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(71.37), 'acc': 69.16, 'f1': 77.55, 'ndev': 4076, 'ntest': 1725}"
roberta-base,_cls-6,0,"{'devacc': np.float64(78.87), 'acc': np.float64(78.79), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(79.54), 'acc': np.float64(79.39), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(92.19), 'acc': np.float64(92.16), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(80.2), 'acc': np.float64(79.38), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(83.6), 'acc': 86.27, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(44.05), 'acc': 44.71, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(66.6), 'acc': 74.4, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(69.85), 'acc': 72.46, 'f1': 80.6, 'ndev': 4076, 'ntest': 1725}"
roberta-base,_mean-6,0,"{'devacc': np.float64(84.82), 'acc': np.float64(84.59), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(90.03), 'acc': np.float64(89.99), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(95.39), 'acc': np.float64(95.24), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(88.52), 'acc': np.float64(88.42), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(88.99), 'acc': 90.12, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(49.95), 'acc': 51.72, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(87.58), 'acc': 94.8, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(76.91), 'acc': 76.23, 'f1': 83.33, 'ndev': 4076, 'ntest': 1725}"
roberta-base,_mean_exclude_cls_sep-6,0,"{'devacc': np.float64(84.76), 'acc': np.float64(84.39), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(89.93), 'acc': np.float64(89.99), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(95.36), 'acc': np.float64(95.22), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(88.72), 'acc': np.float64(88.58), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(89.56), 'acc': 90.28, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(50.05), 'acc': 50.81, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(87.47), 'acc': 94.4, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(77.04), 'acc': 76.64, 'f1': 83.5, 'ndev': 4076, 'ntest': 1725}"
roberta-base,_concat_cls_with_mean-6,0,"{'devacc': np.float64(84.77), 'acc': np.float64(84.47), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(89.95), 'acc': np.float64(90.04), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(95.42), 'acc': np.float64(95.22), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(88.59), 'acc': np.float64(88.43), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(89.45), 'acc': 90.33, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(50.68), 'acc': 51.58, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(87.51), 'acc': 93.4, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(77.6), 'acc': 75.94, 'f1': 83.6, 'ndev': 4076, 'ntest': 1725}"
roberta-base,_concat_cls_with_mean_exclude_cls_sep-6,0,"{'devacc': np.float64(84.75), 'acc': np.float64(84.39), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(89.92), 'acc': np.float64(90.1), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(95.45), 'acc': np.float64(95.25), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(88.64), 'acc': np.float64(88.56), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(89.56), 'acc': 90.5, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(50.59), 'acc': 51.31, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(87.55), 'acc': 94.2, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(77.21), 'acc': 76.87, 'f1': 84.16, 'ndev': 4076, 'ntest': 1725}"
roberta-base,_concat_mean_3_tokens-6,0,"{'devacc': np.float64(84.49), 'acc': np.float64(84.27), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(89.52), 'acc': np.float64(88.72), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(95.38), 'acc': np.float64(95.12), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(89.17), 'acc': np.float64(89.21), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(87.84), 'acc': 89.07, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(49.86), 'acc': 51.22, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(89.23), 'acc': 93.4, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(72.6), 'acc': 71.3, 'f1': 80.16, 'ndev': 4076, 'ntest': 1725}"
roberta-base,_concat_mean_3_tokens_exclude_cls_and_sep-6,0,"{'devacc': np.float64(84.49), 'acc': np.float64(84.57), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(89.5), 'acc': np.float64(89.09), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(95.36), 'acc': np.float64(95.19), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(88.52), 'acc': np.float64(88.3), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(88.3), 'acc': 88.91, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(48.86), 'acc': 50.77, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(89.53), 'acc': 92.0, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(72.65), 'acc': 71.01, 'f1': 79.98, 'ndev': 4076, 'ntest': 1725}"
roberta-base,_concat_mean_5_tokens-6,0,"{'devacc': np.float64(84.21), 'acc': np.float64(84.48), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(88.81), 'acc': np.float64(88.69), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(95.29), 'acc': np.float64(95.19), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(87.99), 'acc': np.float64(87.93), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(86.47), 'acc': 88.63, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(47.41), 'acc': 47.69, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(90.68), 'acc': 91.6, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(71.57), 'acc': 72.06, 'f1': 80.78, 'ndev': 4076, 'ntest': 1725}"
roberta-base,_concat_mean_5_tokens_exclude_cls_and_sep-6,0,"{'devacc': np.float64(84.19), 'acc': np.float64(84.26), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(89.16), 'acc': np.float64(88.93), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(95.32), 'acc': np.float64(95.4), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(68.77), 'acc': np.float64(68.77), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(86.93), 'acc': 87.31, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(47.59), 'acc': 47.92, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(89.87), 'acc': 94.6, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(71.66), 'acc': 69.28, 'f1': 77.88, 'ndev': 4076, 'ntest': 1725}"
roberta-base,_cls-7,0,"{'devacc': np.float64(82.0), 'acc': np.float64(81.77), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(83.04), 'acc': np.float64(83.79), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(92.54), 'acc': np.float64(92.27), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(80.74), 'acc': np.float64(79.91), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(87.16), 'acc': 88.03, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(45.78), 'acc': 46.47, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(68.34), 'acc': 72.2, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(70.44), 'acc': 72.52, 'f1': 80.75, 'ndev': 4076, 'ntest': 1725}"
roberta-base,_mean-7,0,"{'devacc': np.float64(85.54), 'acc': np.float64(85.66), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(90.74), 'acc': np.float64(90.41), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(95.62), 'acc': np.float64(95.41), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(88.61), 'acc': np.float64(88.73), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(89.33), 'acc': 90.83, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(49.77), 'acc': 51.99, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(87.51), 'acc': 94.0, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(77.06), 'acc': 75.94, 'f1': 83.01, 'ndev': 4076, 'ntest': 1725}"
roberta-base,_mean_exclude_cls_sep-7,0,"{'devacc': np.float64(85.48), 'acc': np.float64(85.54), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(90.68), 'acc': np.float64(90.52), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(95.63), 'acc': np.float64(95.48), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(88.88), 'acc': np.float64(88.6), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(89.33), 'acc': 90.72, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(50.14), 'acc': 51.31, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(87.55), 'acc': 93.8, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(77.21), 'acc': 75.36, 'f1': 82.65, 'ndev': 4076, 'ntest': 1725}"
roberta-base,_concat_cls_with_mean-7,0,"{'devacc': np.float64(85.56), 'acc': np.float64(85.59), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(90.67), 'acc': np.float64(90.44), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(95.62), 'acc': np.float64(95.39), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(88.64), 'acc': np.float64(88.54), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(89.45), 'acc': 91.05, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(51.04), 'acc': 52.53, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(87.36), 'acc': 94.0, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(77.58), 'acc': 76.23, 'f1': 82.79, 'ndev': 4076, 'ntest': 1725}"
roberta-base,_concat_cls_with_mean_exclude_cls_sep-7,0,"{'devacc': np.float64(85.5), 'acc': np.float64(85.58), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(90.72), 'acc': np.float64(90.25), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(95.64), 'acc': np.float64(95.49), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(88.87), 'acc': np.float64(88.74), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(89.56), 'acc': 91.65, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(51.14), 'acc': 51.99, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(87.64), 'acc': 94.0, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(77.63), 'acc': 76.0, 'f1': 82.68, 'ndev': 4076, 'ntest': 1725}"
roberta-base,_concat_mean_3_tokens-7,0,"{'devacc': np.float64(85.23), 'acc': np.float64(85.1), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(90.39), 'acc': np.float64(89.72), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(95.58), 'acc': np.float64(95.36), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(89.16), 'acc': np.float64(89.25), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(88.65), 'acc': 89.51, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(50.05), 'acc': 51.22, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(89.29), 'acc': 93.4, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(73.77), 'acc': 72.0, 'f1': 80.39, 'ndev': 4076, 'ntest': 1725}"
roberta-base,_concat_mean_3_tokens_exclude_cls_and_sep-7,0,"{'devacc': np.float64(85.13), 'acc': np.float64(85.11), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(90.32), 'acc': np.float64(89.7), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(95.64), 'acc': np.float64(95.55), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(88.59), 'acc': np.float64(88.59), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(88.65), 'acc': 89.9, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(50.41), 'acc': 51.9, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(89.4), 'acc': 92.2, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(73.21), 'acc': 69.62, 'f1': 78.04, 'ndev': 4076, 'ntest': 1725}"
roberta-base,_concat_mean_5_tokens-7,0,"{'devacc': np.float64(84.91), 'acc': np.float64(84.81), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(89.9), 'acc': np.float64(89.46), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(95.52), 'acc': np.float64(95.39), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(88.08), 'acc': np.float64(88.0), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(88.19), 'acc': 89.07, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(48.05), 'acc': 49.86, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(90.48), 'acc': 92.6, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(71.88), 'acc': 70.09, 'f1': 79.43, 'ndev': 4076, 'ntest': 1725}"
roberta-base,_concat_mean_5_tokens_exclude_cls_and_sep-7,0,"{'devacc': np.float64(84.9), 'acc': np.float64(85.08), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(89.97), 'acc': np.float64(89.7), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(95.54), 'acc': np.float64(95.47), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(68.77), 'acc': np.float64(68.77), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(88.3), 'acc': 88.96, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(48.05), 'acc': 49.64, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(89.82), 'acc': 94.6, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(72.01), 'acc': 67.88, 'f1': 77.22, 'ndev': 4076, 'ntest': 1725}"
