Modelo,Pooling,Nhid,MR,CR,SUBJ,MPQA,SST2,SST5,TREC,MRPC
microsoft/deberta-v3-base,_concat_cls_with_mean-3,0,"{'devacc': np.float64(79.63), 'acc': np.float64(79.67), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(82.42), 'acc': np.float64(82.73), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(94.1), 'acc': np.float64(94.09), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(89.79), 'acc': np.float64(89.78), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(84.52), 'acc': 84.68, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(46.32), 'acc': 46.43, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(85.58), 'acc': 93.6, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(75.37), 'acc': 74.55, 'f1': 81.81, 'ndev': 4076, 'ntest': 1725}"
microsoft/deberta-v3-base,_concat_cls_with_mean_exclude_cls_sep-3,0,"{'devacc': np.float64(79.52), 'acc': np.float64(79.53), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(82.41), 'acc': np.float64(82.54), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(94.12), 'acc': np.float64(94.06), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(89.67), 'acc': np.float64(89.91), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(84.63), 'acc': 84.51, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(45.78), 'acc': 46.02, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(85.56), 'acc': 93.2, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(75.17), 'acc': 74.84, 'f1': 82.17, 'ndev': 4076, 'ntest': 1725}"
microsoft/deberta-v3-base,_concat_mean_3_tokens-3,0,"{'devacc': np.float64(79.11), 'acc': np.float64(78.76), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(82.2), 'acc': np.float64(81.62), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(94.01), 'acc': np.float64(94.17), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(88.68), 'acc': np.float64(89.0), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(81.77), 'acc': 82.26, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(45.69), 'acc': 44.62, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(88.13), 'acc': 71.2, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(72.52), 'acc': 70.78, 'f1': 79.24, 'ndev': 4076, 'ntest': 1725}"
microsoft/deberta-v3-base,_concat_mean_3_tokens_exclude_cls_and_sep-3,0,"{'devacc': np.float64(78.95), 'acc': np.float64(78.97), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(81.83), 'acc': np.float64(82.12), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(93.96), 'acc': np.float64(94.09), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(68.77), 'acc': np.float64(68.77), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(81.77), 'acc': 82.43, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(45.32), 'acc': 45.16, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(87.95), 'acc': 89.6, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(72.33), 'acc': 71.36, 'f1': 79.5, 'ndev': 4076, 'ntest': 1725}"
microsoft/deberta-v3-base,_concat_mean_5_tokens-3,0,"{'devacc': np.float64(78.63), 'acc': np.float64(78.7), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(81.13), 'acc': np.float64(81.25), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(93.87), 'acc': np.float64(94.01), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(68.77), 'acc': np.float64(68.77), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(81.88), 'acc': 80.89, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(44.87), 'acc': 44.34, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(87.86), 'acc': 74.0, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(69.85), 'acc': 66.03, 'f1': 74.74, 'ndev': 4076, 'ntest': 1725}"
microsoft/deberta-v3-base,_concat_mean_5_tokens_exclude_cls_and_sep-3,0,"{'devacc': np.float64(78.4), 'acc': np.float64(78.69), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(81.28), 'acc': np.float64(81.51), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(93.88), 'acc': np.float64(93.85), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(68.77), 'acc': np.float64(68.77), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(49.08), 'acc': 50.08, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(44.32), 'acc': 43.48, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(87.75), 'acc': 91.8, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(70.22), 'acc': 66.38, 'f1': 75.79, 'ndev': 4076, 'ntest': 1725}"
microsoft/deberta-v3-base,_cls-4,0,"{'devacc': np.float64(58.74), 'acc': np.float64(59.36), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(63.76), 'acc': np.float64(63.76), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(64.87), 'acc': np.float64(66.27), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(68.77), 'acc': np.float64(68.77), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(57.91), 'acc': 59.31, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(29.25), 'acc': 27.19, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(33.03), 'acc': 42.8, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(67.59), 'acc': 66.43, 'f1': 79.83, 'ndev': 4076, 'ntest': 1725}"
microsoft/deberta-v3-base,_mean-4,0,"{'devacc': np.float64(81.01), 'acc': np.float64(81.02), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(85.65), 'acc': np.float64(85.22), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(94.42), 'acc': np.float64(94.32), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(90.13), 'acc': np.float64(90.08), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(86.81), 'acc': 86.0, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(45.96), 'acc': 45.38, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(86.87), 'acc': 94.2, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(75.47), 'acc': 73.16, 'f1': 80.55, 'ndev': 4076, 'ntest': 1725}"
microsoft/deberta-v3-base,_mean_exclude_cls_sep-4,0,"{'devacc': np.float64(80.96), 'acc': np.float64(80.85), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(85.52), 'acc': np.float64(85.16), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(94.42), 'acc': np.float64(94.4), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(90.13), 'acc': np.float64(90.16), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(86.58), 'acc': 85.78, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(46.05), 'acc': 45.66, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(86.76), 'acc': 94.4, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(75.52), 'acc': 73.51, 'f1': 80.87, 'ndev': 4076, 'ntest': 1725}"
microsoft/deberta-v3-base,_concat_cls_with_mean-4,0,"{'devacc': np.float64(81.04), 'acc': np.float64(81.02), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(85.69), 'acc': np.float64(85.35), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(94.42), 'acc': np.float64(94.5), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(90.19), 'acc': np.float64(90.18), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(86.7), 'acc': 85.94, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(46.23), 'acc': 45.07, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(86.9), 'acc': 94.2, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(75.61), 'acc': 73.8, 'f1': 81.06, 'ndev': 4076, 'ntest': 1725}"
