Modelo,Pooling,Nhid,MR,CR,SUBJ,MPQA,SST2,SST5,TREC,MRPC
microsoft/deberta-v3-large,_mean-2,0,"{'devacc': np.float64(76.42), 'acc': np.float64(75.56), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(79.3), 'acc': np.float64(77.83), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(91.89), 'acc': np.float64(91.38), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(89.21), 'acc': np.float64(88.62), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(82.91), 'acc': 81.33, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(44.14), 'acc': 41.54, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(82.43), 'acc': 83.6, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(73.75), 'acc': 73.97, 'f1': 82.26, 'ndev': 4076, 'ntest': 1725}"
microsoft/deberta-v3-large,_mean_exclude_cls_sep-2,0,"{'devacc': np.float64(76.35), 'acc': np.float64(75.57), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(79.51), 'acc': np.float64(78.49), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(91.99), 'acc': np.float64(91.6), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(89.1), 'acc': np.float64(89.01), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(82.8), 'acc': 81.16, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(44.23), 'acc': 42.08, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(82.56), 'acc': 85.4, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(73.9), 'acc': 73.1, 'f1': 81.18, 'ndev': 4076, 'ntest': 1725}"
microsoft/deberta-v3-large,_concat_cls_with_mean-2,0,"{'devacc': np.float64(76.22), 'acc': np.float64(75.81), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(78.14), 'acc': np.float64(77.16), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(91.78), 'acc': np.float64(91.32), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(88.97), 'acc': np.float64(88.63), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(83.03), 'acc': 81.38, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(43.32), 'acc': 41.95, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(81.55), 'acc': 82.0, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(73.77), 'acc': 73.86, 'f1': 82.42, 'ndev': 4076, 'ntest': 1725}"
microsoft/deberta-v3-large,_concat_cls_with_mean_exclude_cls_sep-2,0,"{'devacc': np.float64(76.36), 'acc': np.float64(75.5), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(78.24), 'acc': np.float64(77.06), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(91.77), 'acc': np.float64(91.16), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(89.11), 'acc': np.float64(88.95), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(83.14), 'acc': 81.55, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(42.78), 'acc': 41.22, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(81.95), 'acc': 84.0, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(73.97), 'acc': 73.28, 'f1': 81.54, 'ndev': 4076, 'ntest': 1725}"
microsoft/deberta-v3-large,_concat_mean_3_tokens-2,0,"{'devacc': np.float64(76.41), 'acc': np.float64(76.49), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(80.51), 'acc': np.float64(79.26), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(92.43), 'acc': np.float64(92.22), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(88.49), 'acc': np.float64(88.35), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(79.01), 'acc': 78.47, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(44.05), 'acc': 42.53, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(85.64), 'acc': 79.6, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(71.74), 'acc': 68.06, 'f1': 77.24, 'ndev': 4076, 'ntest': 1725}"
microsoft/deberta-v3-large,_concat_mean_3_tokens_exclude_cls_and_sep-2,0,"{'devacc': np.float64(76.46), 'acc': np.float64(75.9), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(80.25), 'acc': np.float64(78.46), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(92.33), 'acc': np.float64(92.23), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(68.77), 'acc': np.float64(68.77), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(79.59), 'acc': 79.24, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(43.96), 'acc': 42.9, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(85.88), 'acc': 84.4, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(71.2), 'acc': 65.74, 'f1': 73.25, 'ndev': 4076, 'ntest': 1725}"
microsoft/deberta-v3-large,_concat_mean_5_tokens-2,0,"{'devacc': np.float64(75.84), 'acc': np.float64(74.52), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(79.82), 'acc': np.float64(79.39), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(92.48), 'acc': np.float64(92.12), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(68.77), 'acc': np.float64(68.77), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(79.7), 'acc': 77.59, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(41.78), 'acc': 40.54, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(86.08), 'acc': 63.6, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(71.22), 'acc': 61.97, 'f1': 68.67, 'ndev': 4076, 'ntest': 1725}"
microsoft/deberta-v3-large,_concat_mean_5_tokens_exclude_cls_and_sep-2,0,"{'devacc': np.float64(76.03), 'acc': np.float64(75.65), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(79.86), 'acc': np.float64(79.21), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(92.49), 'acc': np.float64(92.35), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(68.77), 'acc': np.float64(68.77), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(49.08), 'acc': 50.08, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(42.23), 'acc': 41.22, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(85.62), 'acc': 84.6, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(71.25), 'acc': 68.52, 'f1': 78.15, 'ndev': 4076, 'ntest': 1725}"
microsoft/deberta-v3-large,_cls-3,0,"{'devacc': np.float64(62.5), 'acc': np.float64(62.43), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(63.76), 'acc': np.float64(63.76), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(79.87), 'acc': np.float64(79.93), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(72.61), 'acc': np.float64(74.34), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(68.0), 'acc': 68.26, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(31.61), 'acc': 31.18, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(39.16), 'acc': 40.6, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(67.54), 'acc': 66.49, 'f1': 79.87, 'ndev': 4076, 'ntest': 1725}"
microsoft/deberta-v3-large,_mean-3,0,"{'devacc': np.float64(76.68), 'acc': np.float64(75.98), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(79.34), 'acc': np.float64(77.78), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(92.39), 'acc': np.float64(91.77), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(89.34), 'acc': np.float64(88.91), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(82.8), 'acc': 82.48, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(44.05), 'acc': 42.22, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(82.78), 'acc': 87.0, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(74.34), 'acc': 72.87, 'f1': 82.18, 'ndev': 4076, 'ntest': 1725}"
