,Modelo,Pooling,out_emb_size,epochs,qtd_layers,nhid,STS12,STS13,STS14,STS15,STS16,Avg
76,bert-base,CLS+SUM_LYR-11,torch.Size([1536]),1,12,0,50.72949312510341,50.10897933233648,53.77667657297002,62.79229415341317,63.81181608578614,56.24385185392184
77,bert-base,CLS+MAX_LYR-11,torch.Size([1536]),1,12,0,42.80892084620845,36.43224968394879,45.04571111533003,53.65727498105297,57.61692058779989,47.11221544286802
78,bert-base,CLS+AVG-NS_LYR-11,torch.Size([1536]),1,12,0,40.812390879910154,35.6831169557857,42.20166952834957,51.726554879029095,57.147919564009506,45.51433036141681
79,bert-base,CLS+SUM-NS_LYR-11,torch.Size([1536]),1,12,0,51.77355456228394,51.695378279311534,54.95715028530975,63.669544696130195,64.1799422447191,57.25511401355091
80,bert-base,CLS+MAX-NS_LYR-11,torch.Size([1536]),1,12,0,42.77258983346347,36.75570938353599,45.29229915036429,53.75529441877915,57.46382979694419,47.20794451661742
81,bert-base,DY3_LYR-11,torch.Size([2304]),1,12,0,48.89810140022467,30.820370320154794,42.86980706600556,55.68563103617862,48.161877762544634,45.287157517021654
82,bert-base,DY3-NS_LYR-11,torch.Size([2304]),1,12,0,50.49823041910596,33.42731901666983,44.13771370985012,55.78139599761105,51.114210124554006,46.99177385355819
83,bert-base,DY5_LYR-11,torch.Size([3840]),1,12,0,45.80598747729258,28.211964569165083,35.016849657011306,49.385293516683134,35.443452217266504,38.77270948748372
84,bert-base,DY5-NS_LYR-11,torch.Size([3840]),1,12,0,46.281881675259044,28.85896006853294,35.942261283168754,50.82055429177728,42.15494530243073,40.81172052423375
85,bert-base,CLS_LYR-12,torch.Size([768]),1,12,0,32.48477922488179,23.992573442027467,28.49926398633846,35.508567679902384,51.08309971800964,34.31365681023195
86,bert-base,AVG_LYR-12,torch.Size([768]),1,12,0,50.06518033290662,52.90503250853944,54.91266877225859,63.370917233752856,64.93581891180303,57.23792355185211
87,bert-base,SUM_LYR-12,torch.Size([768]),1,12,0,50.05787930596321,52.90519906994473,54.912791520641626,63.37102575278616,64.93581642407219,57.23654241468158
88,bert-base,MAX_LYR-12,torch.Size([768]),1,12,0,47.904670556366305,45.282767588730046,52.64385506332151,60.7720878113577,60.94391285330253,53.509458774615624
89,bert-base,AVG-NS_LYR-12,torch.Size([768]),1,12,0,50.92391425361025,54.00939700937136,55.793827808607766,64.10774581545799,65.10509433220963,57.9879958438514
90,bert-base,SUM-NS_LYR-12,torch.Size([768]),1,12,0,50.916491112594166,54.00931358857807,55.793656458528815,64.10775056697702,65.10509682428392,57.986461710192394
91,bert-base,MAX-NS_LYR-12,torch.Size([768]),1,12,0,47.45431009305563,44.49932126143231,52.336013429383534,60.78304571660518,59.38574969618161,52.891688039331655
92,bert-base,CLS+AVG_LYR-12,torch.Size([1536]),1,12,0,41.09173168413501,36.743250781683486,40.71496177726552,49.06667223005361,59.015393670261105,45.32640202867975
93,bert-base,CLS+SUM_LYR-12,torch.Size([1536]),1,12,0,50.048594819156676,52.45647852728538,54.71005985442298,63.24891674528451,64.903146288335,57.07343924689691
94,bert-base,CLS+MAX_LYR-12,torch.Size([1536]),1,12,0,42.93808364796639,38.22069181945319,43.97044163035611,52.34353102698186,59.20500888715014,47.33555140238154
95,bert-base,CLS+AVG-NS_LYR-12,torch.Size([1536]),1,12,0,41.832953790882605,37.70732379928887,41.71391197436943,49.955231565159195,59.334491290508076,46.10878248404164
96,bert-base,CLS+SUM-NS_LYR-12,torch.Size([1536]),1,12,0,50.904037083643,53.51730034701024,55.504075880914314,63.960867184040005,65.15130745656428,57.80751759043437
97,bert-base,CLS+MAX-NS_LYR-12,torch.Size([1536]),1,12,0,43.09588301100834,38.803614857653294,44.4928338849933,53.02722653177787,58.72295055490686,47.62850176806793
98,bert-base,DY3_LYR-12,torch.Size([2304]),1,12,0,49.52552756677402,35.70469590311946,45.41271066039805,57.93525059233542,50.5043265624483,47.816502257015046
99,bert-base,DY3-NS_LYR-12,torch.Size([2304]),1,12,0,50.407167810999255,36.016611508008125,45.48431703885912,57.42620574868552,52.09393944547267,48.28564831040494
100,bert-base,DY5_LYR-12,torch.Size([3840]),1,12,0,46.93373129940485,29.987490930023398,36.43980472755817,50.22028200679711,35.89460786221087,39.89518336519888
101,bert-base,DY5-NS_LYR-12,torch.Size([3840]),1,12,0,46.40111334118225,32.023106675340394,37.184220569418905,51.59723605505597,43.22359670599049,42.0858546693976
102,bert-base,CLS_SUML4L,torch.Size([768]),1,12,0,29.347789618354348,20.89734699396005,27.857600333330208,33.94234319709021,42.90454185356188,30.989924399259337
103,bert-base,AVG_SUML4L,torch.Size([768]),1,12,0,51.40971398020249,51.44855347849725,55.12733209205268,64.68529152319866,64.23838369112246,57.3818549530147
104,bert-base,SUM_SUML4L,torch.Size([768]),1,12,0,51.398799696041955,51.4483827801841,55.127540419904406,64.68529143400664,64.23838626140615,57.37968011830865
105,bert-base,MAX_SUML4L,torch.Size([768]),1,12,0,50.713800498271176,46.08829669435093,55.0786408069741,62.79687163274519,61.84782590563588,55.305087107595455
106,bert-base,AVG-NS_SUML4L,torch.Size([768]),1,12,0,52.40060578770219,52.77581125940425,56.22248517855644,65.46224578502311,64.53908719877116,58.28004704189143
107,bert-base,SUM-NS_SUML4L,torch.Size([768]),1,12,0,52.39778048157155,52.775644697998956,56.22296483431456,65.4623612438646,64.53909492422424,58.27956923639478
108,bert-base,MAX-NS_SUML4L,torch.Size([768]),1,12,0,50.22935636436879,45.832366629031455,54.689601859454754,62.32834319249616,61.02495602714815,54.82092481449987
109,bert-base,CLS+AVG_SUML4L,torch.Size([1536]),1,12,0,40.30783914885582,35.265244539771714,41.122235151758545,50.2863937086637,56.036263521074446,44.60359521402485
110,bert-base,CLS+SUM_SUML4L,torch.Size([1536]),1,12,0,51.303355333458136,50.9911980599012,54.878815076221024,64.53576893236426,64.23278742682629,57.18838496575419
111,bert-base,CLS+MAX_SUML4L,torch.Size([1536]),1,12,0,44.83869220073059,37.8522029725281,46.54932999133439,54.802139942886676,58.041650841529645,48.41680318980188
112,bert-base,CLS+AVG-NS_SUML4L,torch.Size([1536]),1,12,0,41.55780531602136,37.113778232420394,42.6231089924469,51.64668006087047,56.919442406736046,45.97216300169903
113,bert-base,CLS+SUM-NS_SUML4L,torch.Size([1536]),1,12,0,52.27200569806849,52.39095705410408,55.974293899904296,65.30621307728039,64.4527885824751,58.079251662366474
114,bert-base,CLS+MAX-NS_SUML4L,torch.Size([1536]),1,12,0,44.87802743422492,38.056929742465734,46.81032624270712,55.07929208527824,57.933478058009,48.551610712537
115,bert-base,DY3_SUML4L,torch.Size([2304]),1,12,0,49.079114227696934,31.872503995600294,43.63038381508543,56.918944892812796,47.787496049222334,45.857688596083555
116,bert-base,DY3-NS_SUML4L,torch.Size([2304]),1,12,0,50.68508655577955,34.13668792314546,44.8892547314214,57.032683153177175,50.60674221321308,47.47009091534733
117,bert-base,DY5_SUML4L,torch.Size([3840]),1,12,0,45.635809931215164,28.45514474344992,35.21161449654893,50.40917799596539,34.8429921252157,38.91094785847902
118,bert-base,DY5-NS_SUML4L,torch.Size([3840]),1,12,0,46.013108444978116,29.19732645889499,36.17520312767294,51.93304405125699,41.76276767706829,41.016289951974265
119,bert-base,CLS_AVGL4L,torch.Size([768]),1,12,0,29.347789618354348,20.89734699396005,27.857600333330208,33.94234319709021,42.90454185356188,30.989924399259337
120,bert-base,AVG_AVGL4L,torch.Size([768]),1,12,0,51.40971398020249,51.44855347849725,55.12733209205268,64.68529152319866,64.23838369112246,57.3818549530147
121,bert-base,SUM_AVGL4L,torch.Size([768]),1,12,0,51.398799696041955,51.4483827801841,55.127540419904406,64.68529143400664,64.23838626140615,57.37968011830865
122,bert-base,MAX_AVGL4L,torch.Size([768]),1,12,0,50.713800498271176,46.08829669435093,55.0786408069741,62.79687163274519,61.84782590563588,55.305087107595455
123,bert-base,AVG-NS_AVGL4L,torch.Size([768]),1,12,0,52.40060578770219,52.77581125940425,56.22248517855644,65.46224578502311,64.53908719877116,58.28004704189143
124,bert-base,SUM-NS_AVGL4L,torch.Size([768]),1,12,0,52.39778048157155,52.775644697998956,56.22296483431456,65.4623612438646,64.53909492422424,58.27956923639478
125,bert-base,MAX-NS_AVGL4L,torch.Size([768]),1,12,0,50.22935636436879,45.832366629031455,54.689601859454754,62.32834319249616,61.02495602714815,54.82092481449987
126,bert-base,CLS+AVG_AVGL4L,torch.Size([1536]),1,12,0,40.30783914885582,35.265244539771714,41.122235151758545,50.2863937086637,56.036263521074446,44.60359521402485
127,bert-base,CLS+SUM_AVGL4L,torch.Size([1536]),1,12,0,51.303355333458136,50.9911980599012,54.878815076221024,64.53576893236426,64.23278742682629,57.18838496575419
128,bert-base,CLS+MAX_AVGL4L,torch.Size([1536]),1,12,0,44.83869220073059,37.8522029725281,46.54932999133439,54.802139942886676,58.041650841529645,48.41680318980188
129,bert-base,CLS+AVG-NS_AVGL4L,torch.Size([1536]),1,12,0,41.55780531602136,37.113778232420394,42.6231089924469,51.64668006087047,56.919442406736046,45.97216300169903
130,bert-base,CLS+SUM-NS_AVGL4L,torch.Size([1536]),1,12,0,52.27200569806849,52.39095705410408,55.974293899904296,65.30621307728039,64.4527885824751,58.079251662366474
131,bert-base,CLS+MAX-NS_AVGL4L,torch.Size([1536]),1,12,0,44.87802743422492,38.056929742465734,46.81032624270712,55.07929208527824,57.933478058009,48.551610712537
132,bert-base,DY3_AVGL4L,torch.Size([2304]),1,12,0,49.079114227696934,31.872503995600294,43.63038381508543,56.918944892812796,47.787496049222334,45.857688596083555
133,bert-base,DY3-NS_AVGL4L,torch.Size([2304]),1,12,0,50.68508655577955,34.13668792314546,44.8892547314214,57.032683153177175,50.60674221321308,47.47009091534733
134,bert-base,DY5_AVGL4L,torch.Size([3840]),1,12,0,45.635809931215164,28.45514474344992,35.21161449654893,50.40917799596539,34.8429921252157,38.91094785847902
135,bert-base,DY5-NS_AVGL4L,torch.Size([3840]),1,12,0,46.013108444978116,29.19732645889499,36.17520312767294,51.93304405125699,41.76276767706829,41.016289951974265
136,bert-base,CLS_SUMALL,torch.Size([768]),1,12,0,30.654142503612363,23.188846321858545,29.196941330324506,35.305917414634145,46.976330337877926,33.0644355816615
137,bert-base,AVG_SUMALL,torch.Size([768]),1,12,0,57.04680739166582,54.4448977271617,60.52872191179976,68.52360890112239,67.36054610744549,61.58091640783903
138,bert-base,SUM_SUMALL,torch.Size([768]),1,12,0,57.05490363413438,54.44498100786434,60.52877605861907,68.52380963646387,67.36054610744549,61.58260328890543
139,bert-base,MAX_SUMALL,torch.Size([768]),1,12,0,57.22910561706175,50.48682117223176,61.93157292288507,67.16672869519411,67.15767097740051,60.794379876954636
140,bert-base,AVG-NS_SUMALL,torch.Size([768]),1,12,0,57.38024618086162,55.1039744978077,61.063625169643146,68.46620896297114,66.9723235418765,61.79727567063203
141,bert-base,SUM-NS_SUMALL,torch.Size([768]),1,12,0,57.396103499324234,55.10409425016749,61.063822725397884,68.46614792716517,66.97232735406565,61.80049915122409
142,bert-base,MAX-NS_SUMALL,torch.Size([768]),1,12,0,56.531202181451754,50.1110237962742,61.18939585712727,66.3613970819577,66.32281806748888,60.103167396859966
143,bert-base,CLS+AVG_SUMALL,torch.Size([1536]),1,12,0,49.223172699088806,44.21834280367017,50.97736448654908,58.57341703422293,62.28339613383385,53.05513863147296
144,bert-base,CLS+SUM_SUMALL,torch.Size([1536]),1,12,0,56.97120859129294,53.85177790824006,60.30158599808676,68.42640596648856,67.3207014679415,61.37433598640996
145,bert-base,CLS+MAX_SUMALL,torch.Size([1536]),1,12,0,55.81711722306354,47.25271845221546,59.312883814572494,65.8880090290855,67.2149771942977,59.09714114264695
146,bert-base,CLS+AVG-NS_SUMALL,torch.Size([1536]),1,12,0,50.400828466401514,46.18037767896466,52.67956825606931,59.86188255474566,62.77849627751301,54.38023064673882
147,bert-base,CLS+SUM-NS_SUMALL,torch.Size([1536]),1,12,0,57.35721474933758,54.5615958992954,60.80411503259907,68.36693124200531,66.99767648771692,61.61750668219086
148,bert-base,CLS+MAX-NS_SUMALL,torch.Size([1536]),1,12,0,55.52748683778539,47.159181728186255,58.89279430986404,65.43425837209686,66.7327654628454,58.74929734215559
149,bert-base,DY3_SUMALL,torch.Size([2304]),1,12,0,49.253598347975,28.071747579856655,42.16348551738844,53.579719769509495,43.54355375154306,43.322420993254525
150,bert-base,DY3-NS_SUMALL,torch.Size([2304]),1,12,0,51.1838000438227,31.13847973333949,44.25333780598466,53.98913191946899,46.97923147685494,45.508796195894156
151,bert-base,DY5_SUMALL,torch.Size([3840]),1,12,0,44.45518313567182,22.75121652547303,32.213549964729495,43.721371797411614,26.9186153906226,34.01198736278171
152,bert-base,DY5-NS_SUMALL,torch.Size([3840]),1,12,0,45.66897638388927,25.37733281698742,34.53628012377689,46.611131090883866,34.467388097721816,37.33222170265186
153,bert-base,CLS_AVGALL,torch.Size([768]),1,12,0,30.665920304143825,23.188742398930454,29.19742855361871,35.3062864774327,46.97863313001541,33.067402172828224
154,bert-base,AVG_AVGALL,torch.Size([768]),1,12,0,57.05338489856471,54.44489757663842,60.52897014799198,68.52370216537055,67.36054610744549,61.58230017920223
155,bert-base,SUM_AVGALL,torch.Size([768]),1,12,0,57.0515014710107,54.44506428856699,60.528874316440515,68.52360890112239,67.36054337920174,61.58191847126848
156,bert-base,MAX_AVGALL,torch.Size([768]),1,12,0,57.21231021872276,50.48673789152911,61.93145485225388,67.16672781839705,67.15767097740051,60.790980351660664
157,bert-base,AVG-NS_AVGALL,torch.Size([768]),1,12,0,57.3820167415908,55.104256302851205,61.06361975948397,68.4660878504698,66.9723235418765,61.797660839254455
158,bert-base,SUM-NS_AVGALL,torch.Size([768]),1,12,0,57.397533552596,55.10385413600486,61.063500909161895,68.46598193828792,66.97232082819819,61.80063827284977
159,bert-base,MAX-NS_AVGALL,torch.Size([768]),1,12,0,56.52835974868617,50.11110691774302,61.18921952575648,66.36139843539023,66.32281806748888,60.102580539012955
160,bert-base,CLS+AVG_AVGALL,torch.Size([1536]),1,12,0,49.23122348861554,44.21834280367017,50.97724788440855,58.573473257324395,62.28339868306221,53.056737223416164
161,bert-base,CLS+SUM_AVGALL,torch.Size([1536]),1,12,0,56.980331356574965,53.85186103897656,60.3017223081485,68.42639995394649,67.3207014679415,61.37620322511761
162,bert-base,CLS+MAX_AVGALL,torch.Size([1536]),1,12,0,55.81656045270713,47.25280157971201,59.31301737795357,65.88807703053503,67.2149771942977,59.097086727041095
163,bert-base,CLS+AVG-NS_AVGALL,torch.Size([1536]),1,12,0,50.403180317138116,46.180294261203855,52.67926976413734,59.861918807692405,62.77848854996406,54.38063034002715
164,bert-base,CLS+SUM-NS_AVGALL,torch.Size([1536]),1,12,0,57.360846394100285,54.56151261859276,60.80399048433765,68.36754935484429,66.99767920144424,61.618315610663856
165,bert-base,CLS+MAX-NS_AVGALL,torch.Size([1536]),1,12,0,55.53972348485162,47.15918188120995,58.89279415200333,65.43421931170207,66.73276811875219,58.75173738970383
166,bert-base,DY3_AVGALL,torch.Size([2304]),1,12,0,49.25604506294462,28.071747579856655,42.16339855959819,53.579719769509495,43.54355375154306,43.32289294469041
167,bert-base,DY3-NS_AVGALL,torch.Size([2304]),1,12,0,51.194652803898386,31.137708024528106,44.253302255996374,53.98919080233902,46.97923147685494,45.51081707272336
168,bert-base,DY5_AVGALL,torch.Size([3840]),1,12,0,44.455240436214005,22.75121644693947,32.21328550385736,43.721371797411614,26.9186153906226,34.01194591500901
169,bert-base,DY5-NS_AVGALL,torch.Size([3840]),1,12,0,45.671099027633325,25.37733281698742,34.536343144475644,46.6103851435845,34.467388097721816,37.33250964608054
170,roberta-base,CLS_LYR-7,torch.Size([768]),1,12,0,46.452312852905244,20.730954593112717,36.09548896786936,43.36465107374819,50.31876262590905,39.39243402270891
171,roberta-base,AVG_LYR-7,torch.Size([768]),1,12,0,41.139582886163225,20.192931614787945,27.391213897153214,35.394720329516296,46.7874487091205,34.18117948734824
172,roberta-base,SUM_LYR-7,torch.Size([768]),1,12,0,41.13871852718538,20.193142471724627,27.39007927965536,35.39463485636586,46.78801317535832,34.18091766205791
173,roberta-base,MAX_LYR-7,torch.Size([768]),1,12,0,53.206995600887886,36.57841013848237,52.97900116586991,61.96994314350513,60.49573974862842,53.04601795947474
174,roberta-base,AVG-NS_LYR-7,torch.Size([768]),1,12,0,40.84928885624969,20.29261667338276,27.393378937810848,35.02451455500687,46.80338186642995,34.072636177776026
175,roberta-base,SUM-NS_LYR-7,torch.Size([768]),1,12,0,40.851041775107504,20.291708062633795,27.393203747186227,35.02641359320951,46.805898069652955,34.073653049558
176,roberta-base,MAX-NS_LYR-7,torch.Size([768]),1,12,0,48.57395881290573,36.61020127529835,51.0463899060661,51.09877269871414,59.013960244580566,49.26865658751298
177,roberta-base,CLS+AVG_LYR-7,torch.Size([1536]),1,12,0,41.38815728362417,20.43876974066936,27.918940485099935,35.87766189828703,47.15284800599682,34.55527548273547
178,roberta-base,CLS+SUM_LYR-7,torch.Size([1536]),1,12,0,41.14040420568222,20.18772243520671,27.386574198778124,35.394264938992194,46.789454854698086,34.17968412667147
179,roberta-base,CLS+MAX_LYR-7,torch.Size([1536]),1,12,0,52.880746781428,35.59094893935369,52.14717117983451,60.979635685635245,60.22131104420399,52.363962726091096
180,roberta-base,CLS+AVG-NS_LYR-7,torch.Size([1536]),1,12,0,41.12982453479405,20.541585837021003,27.938582137925955,35.502644941131734,47.15472640255389,34.45347277068532
181,roberta-base,CLS+SUM-NS_LYR-7,torch.Size([1536]),1,12,0,40.86248211757665,20.292798109684814,27.39695816764617,35.024000136978444,46.81483357546597,34.078214421470406
182,roberta-base,CLS+MAX-NS_LYR-7,torch.Size([1536]),1,12,0,48.36452964329144,35.62821475644573,50.27289557288114,50.19554755703825,58.73789878740878,48.639817263413065
183,roberta-base,DY3_LYR-7,torch.Size([2304]),1,12,0,45.270107937378704,13.013978248988877,23.278048751476437,30.45227035796453,21.583890885997956,26.719659236361302
184,roberta-base,DY3-NS_LYR-7,torch.Size([2304]),1,12,0,44.35773050912314,17.774222034482914,22.320333371678732,29.56385052070004,23.956684947942502,27.594564276785462
185,roberta-base,DY5_LYR-7,torch.Size([3840]),1,12,0,41.6324713394538,10.090946320150803,23.406026469531135,17.332676684364884,23.74720543364332,23.24186524942879
186,roberta-base,DY5-NS_LYR-7,torch.Size([3840]),1,12,0,42.88634998802164,4.240596145549441,17.065963144135175,32.34989891676566,25.564087086058397,24.421379056106062
187,roberta-base,CLS_LYR-8,torch.Size([768]),1,12,0,42.691180366256745,19.018254043373116,34.49123809578761,41.01936831511582,51.795345559142845,37.80307727593522
188,roberta-base,AVG_LYR-8,torch.Size([768]),1,12,0,40.88206270650222,19.59142275360093,27.351498894392368,35.29004694502314,47.2003474651277,34.063075752929265
189,roberta-base,SUM_LYR-8,torch.Size([768]),1,12,0,40.873264691582854,19.59080116816196,27.352024684876902,35.28825306165511,47.19837734387866,34.0605441900311
190,roberta-base,MAX_LYR-8,torch.Size([768]),1,12,0,51.55415314488938,34.837744069435864,52.105415558561,60.06363792105667,58.831880297275376,51.478566198243655
191,roberta-base,AVG-NS_LYR-8,torch.Size([768]),1,12,0,40.58965743320621,19.61785549595014,27.358517612131568,34.887745364943854,47.22988467277734,33.936732115801824
192,roberta-base,SUM-NS_LYR-8,torch.Size([768]),1,12,0,40.58060343031734,19.618747982545433,27.357750133936364,34.88738557363259,47.23022936528857,33.93494329714406
193,roberta-base,MAX-NS_LYR-8,torch.Size([768]),1,12,0,47.04519152801879,34.981269947445334,50.233110023747805,49.261308079872514,57.315502217588886,47.767276359334666
194,roberta-base,CLS+AVG_LYR-8,torch.Size([1536]),1,12,0,41.12504312499045,19.85767384727018,27.839215307428123,35.58047505665637,47.38798342713255,34.35807815269553
195,roberta-base,CLS+SUM_LYR-8,torch.Size([1536]),1,12,0,40.89075920575033,19.581016528298004,27.353304281492534,35.28805370475384,47.19550906537512,34.06172855713397
196,roberta-base,CLS+MAX_LYR-8,torch.Size([1536]),1,12,0,51.25100205863703,33.86321349926574,51.32354598513052,59.01117375446816,58.6174484344155,50.81327674638339
197,roberta-base,CLS+AVG-NS_LYR-8,torch.Size([1536]),1,12,0,40.872398799896786,19.907878891378765,27.81013343053454,35.18422706902607,47.42985873416491,34.24089938500022
198,roberta-base,CLS+SUM-NS_LYR-8,torch.Size([1536]),1,12,0,40.58906429542476,19.612053909174357,27.35929615003786,34.88490230975746,47.22964762301284,33.93499285748145
199,roberta-base,CLS+MAX-NS_LYR-8,torch.Size([1536]),1,12,0,46.83672424708736,34.07196309376727,49.5044955001988,48.29487793166399,57.120017645787,47.16561568370089
200,roberta-base,DY3_LYR-8,torch.Size([2304]),1,12,0,45.01633979820291,12.270637329181161,23.132404101431458,30.30554107115786,21.749017296127253,26.49478791922013
201,roberta-base,DY3-NS_LYR-8,torch.Size([2304]),1,12,0,44.04034752805844,17.16504145348601,22.029119961780466,29.426555950999635,24.076127402927376,27.34743845945038
202,roberta-base,DY5_LYR-8,torch.Size([3840]),1,12,0,41.318053930678545,9.584742208682652,23.389930540802975,16.751661387600578,24.00410006891032,23.009697627335015
203,roberta-base,DY5-NS_LYR-8,torch.Size([3840]),1,12,0,42.59139417555268,3.522099590863068,16.781124189105256,32.19828276244611,25.73385134532052,24.165350412657528
204,roberta-base,CLS_LYR-9,torch.Size([768]),1,12,0,39.6548282374937,17.52712751620677,30.188900569609018,37.53739891923243,49.0823252229193,34.79811609309225
205,roberta-base,AVG_LYR-9,torch.Size([768]),1,12,0,40.99349376543639,19.545419114556964,27.038318247153022,34.72615892638593,46.8780578033693,33.83628957138032
206,roberta-base,SUM_LYR-9,torch.Size([768]),1,12,0,40.978086941573835,19.54626858637642,27.038628273651668,34.72682495711363,46.8780578033693,33.833573312416966
207,roberta-base,MAX_LYR-9,torch.Size([768]),1,12,0,52.118775048284824,35.36192902572403,52.68606249135522,61.020808651691425,58.3157225960626,51.900659562623616
208,roberta-base,AVG-NS_LYR-9,torch.Size([768]),1,12,0,40.69787340808419,19.55333579762253,27.006673015672217,34.2402196599407,46.900238050035966,33.67966798627112
209,roberta-base,SUM-NS_LYR-9,torch.Size([768]),1,12,0,40.703057721207834,19.55382942445577,27.00610648720705,34.24027551383107,46.9005642097273,33.68076667128581
210,roberta-base,MAX-NS_LYR-9,torch.Size([768]),1,12,0,47.47310619958095,35.31942702082267,50.77820678332717,50.28045471871986,56.774935298457386,48.125226004181606
211,roberta-base,CLS+AVG_LYR-9,torch.Size([1536]),1,12,0,41.23782818466215,19.819710763461828,27.4270291191652,34.965798724065905,47.11109765572224,34.112292889415464
212,roberta-base,CLS+SUM_LYR-9,torch.Size([1536]),1,12,0,40.996435560534714,19.540903324608074,27.037849851621598,34.72216609328013,46.883213960876866,33.83611375818428
213,roberta-base,CLS+MAX_LYR-9,torch.Size([1536]),1,12,0,51.837248829880146,34.5137618441087,51.92176257790969,60.099164759286516,58.248289190874345,51.32404544041187
214,roberta-base,CLS+AVG-NS_LYR-9,torch.Size([1536]),1,12,0,40.99355194833094,19.789980346697746,27.417299299442817,34.51684870566996,47.100813043386715,33.96369866870564
215,roberta-base,CLS+SUM-NS_LYR-9,torch.Size([1536]),1,12,0,40.703511537489014,19.551857320053198,27.006452116292994,34.240216948703164,46.89154024223538,33.67871563295475
216,roberta-base,CLS+MAX-NS_LYR-9,torch.Size([1536]),1,12,0,47.31330936532756,34.5468521439188,50.06628568978433,49.421266904916976,56.68179355638022,47.60590153206558
217,roberta-base,DY3_LYR-9,torch.Size([2304]),1,12,0,44.9432699091633,12.450621725440831,23.15586415369998,30.29463506192317,21.701599061264684,26.509197982298396
218,roberta-base,DY3-NS_LYR-9,torch.Size([2304]),1,12,0,44.05683913842868,17.370953656772663,22.04314196181786,29.392453486689913,23.934973342934455,27.359672317328716
219,roberta-base,DY5_LYR-9,torch.Size([3840]),1,12,0,41.27150320335319,9.604381050938688,23.234663357414274,17.100262500855536,23.885802982284808,23.0193226189693
220,roberta-base,DY5-NS_LYR-9,torch.Size([3840]),1,12,0,42.77672495551237,3.691590708853406,16.759510256843075,31.913130735473853,25.670143436162142,24.162220018568966
221,roberta-base,CLS_LYR-10,torch.Size([768]),1,12,0,40.93252424105211,18.857556441764988,32.06889989579499,41.782792184170454,52.76375819466813,37.28110619149014
222,roberta-base,AVG_LYR-10,torch.Size([768]),1,12,0,40.09954183669717,18.08995154400562,24.385841088230723,32.80886667603557,45.004759467546286,32.07779212250307
223,roberta-base,SUM_LYR-10,torch.Size([768]),1,12,0,40.100813601488454,18.09025655174287,24.38459846646611,32.80897362175861,45.004759467546286,32.077880341800466
224,roberta-base,MAX_LYR-10,torch.Size([768]),1,12,0,50.345021995994244,33.90150061945461,50.469070963793975,60.471675979457665,57.67317397586454,50.57208870691301
225,roberta-base,AVG-NS_LYR-10,torch.Size([768]),1,12,0,39.82638757576892,17.959455596740884,24.309484928459547,32.234608038660554,45.09426008890313,31.884839245706605
226,roberta-base,SUM-NS_LYR-10,torch.Size([768]),1,12,0,39.82483892114915,17.959922631425915,24.31033049618359,32.23373005335308,45.095936304386456,31.88495168129964
227,roberta-base,MAX-NS_LYR-10,torch.Size([768]),1,12,0,45.840799080090214,33.84377927780911,48.79968802354966,49.65866976228739,56.23032032458062,46.874651293663405
228,roberta-base,CLS+AVG_LYR-10,torch.Size([1536]),1,12,0,40.13587588453107,18.218958294118284,24.733034889468573,33.11753304728302,45.25438345411709,32.29195711390361
229,roberta-base,CLS+SUM_LYR-10,torch.Size([1536]),1,12,0,40.1072170529092,18.088331190388555,24.385149257956108,32.808611797993166,45.008012323111316,32.079464324471665
230,roberta-base,CLS+MAX_LYR-10,torch.Size([1536]),1,12,0,50.0255867390769,33.1292953570876,49.67448790584923,59.44672745001519,57.347026017635926,49.92462469393297
231,roberta-base,CLS+AVG-NS_LYR-10,torch.Size([1536]),1,12,0,39.88551906956096,18.168095543002625,24.696207192555406,32.57914589040305,45.298943835416075,32.125582306187624
232,roberta-base,CLS+SUM-NS_LYR-10,torch.Size([1536]),1,12,0,39.82503901390434,17.96015104879933,24.30979408087006,32.23282979817682,45.10146869208163,31.885856526766435
233,roberta-base,CLS+MAX-NS_LYR-10,torch.Size([1536]),1,12,0,45.64511300478023,33.11834024612559,48.07301375664152,48.66936527678073,55.96273085538902,46.29371262794342
234,roberta-base,DY3_LYR-10,torch.Size([2304]),1,12,0,43.84696393341916,11.985523342457201,21.767036613909156,29.695821476041385,20.65588652002811,25.590246377171002
235,roberta-base,DY3-NS_LYR-10,torch.Size([2304]),1,12,0,43.46832931182605,16.33880363293716,20.731930676198008,28.699414306320115,22.767244124323067,26.40114441032088
236,roberta-base,DY5_LYR-10,torch.Size([3840]),1,12,0,40.61270967826863,8.711366724949722,21.80799419240669,17.733568156733305,21.99677054622706,22.172481859717077
