,Modelo,Pooling,nhid,epochs,qtd_layers,MR,CR,SUBJ,MPQA,SST2,SST5,TREC,MRPC,Avg_with_SST5,Avg_without_SST5
123,answerdotai/ModernBERT-base,_concat_mean_3_tokens_exclude_cls_and_sep-14,0,1,22,77.51,81.88,92.07,84.66,81.22,43.85,91.8,66.49,77.435,82.23285714285714
124,answerdotai/ModernBERT-base,_concat_mean_5_tokens-14,0,1,22,77.44,81.56,92.23,83.88,82.1,41.9,89.0,66.84,76.86875,81.86428571428573
125,answerdotai/ModernBERT-base,_concat_mean_5_tokens_exclude_cls_and_sep-14,0,1,22,77.21,80.98,91.75,68.77,81.0,44.12,91.6,67.3,75.34124999999999,79.80142857142856
126,answerdotai/ModernBERT-base,_cls-15,0,1,22,71.64,70.46,88.99,75.38,79.19,41.0,78.8,66.49,71.49374999999999,75.85
127,answerdotai/ModernBERT-base,_mean-15,0,1,22,75.91,67.89,90.12,78.3,82.81,41.27,86.4,66.49,73.64875,78.27428571428572
128,answerdotai/ModernBERT-base,_mean_exclude_cls_sep-15,0,1,22,77.46,79.36,91.35,84.63,83.03,45.07,91.8,65.86,77.32,81.92714285714284
129,answerdotai/ModernBERT-base,_concat_cls_with_mean-15,0,1,22,76.53,74.68,91.01,80.06,82.54,43.57,86.2,66.09,75.08500000000001,79.58714285714287
130,answerdotai/ModernBERT-base,_concat_cls_with_mean_exclude_cls_sep-15,0,1,22,78.18,82.33,92.79,83.44,83.96,44.52,93.4,68.58,78.4,83.24000000000001
131,answerdotai/ModernBERT-base,_concat_mean_3_tokens-15,0,1,22,78.05,82.2,91.95,84.16,81.55,44.62,89.4,66.49,77.30250000000001,81.97142857142858
132,answerdotai/ModernBERT-base,_concat_mean_3_tokens_exclude_cls_and_sep-15,0,1,22,77.79,83.12,92.47,84.45,82.43,45.11,92.4,66.49,78.03250000000001,82.7357142857143
133,answerdotai/ModernBERT-base,_concat_mean_5_tokens-15,0,1,22,78.12,81.32,92.65,83.26,81.99,43.03,89.4,67.42,77.14874999999999,82.02285714285713
134,answerdotai/ModernBERT-base,_concat_mean_5_tokens_exclude_cls_and_sep-15,0,1,22,77.66,81.38,92.04,68.77,81.38,42.44,91.2,63.54,74.80125,79.4242857142857
135,answerdotai/ModernBERT-base,_cls-16,0,1,22,70.65,67.58,88.19,70.48,76.99,37.56,54.4,62.32,66.02125000000001,70.08714285714287
136,answerdotai/ModernBERT-base,_mean-16,0,1,22,74.71,69.14,90.03,79.45,82.54,39.46,83.6,66.49,73.1775,77.99428571428572
137,answerdotai/ModernBERT-base,_mean_exclude_cls_sep-16,0,1,22,76.83,76.16,90.46,83.85,82.87,40.77,88.6,64.41,75.49374999999999,80.4542857142857
138,answerdotai/ModernBERT-base,_concat_cls_with_mean-16,0,1,22,75.51,75.5,91.27,76.64,82.92,41.22,73.0,65.39,72.68124999999999,77.17571428571429
139,answerdotai/ModernBERT-base,_concat_cls_with_mean_exclude_cls_sep-16,0,1,22,76.25,74.09,91.43,80.91,83.47,41.63,77.6,65.04,73.8025,78.39857142857143
