,Modelo,Pooling,nhid,epochs,qtd_layers,MR,CR,SUBJ,MPQA,SST2,SST5,TREC,MRPC,Avg_with_SST5,Avg_without_SST5
79,bert-large-uncased,_concat_mean_5_tokens-9,0,1,24,77.29,79.07,94.27,87.61,79.46,42.49,91.2,67.94,77.41624999999999,82.40571428571427
80,bert-large-uncased,_concat_mean_5_tokens_exclude_cls_and_sep-9,0,1,24,77.03,78.76,94.19,68.77,50.08,40.72,89.4,66.2,70.64375,74.91857142857144
81,bert-large-uncased,_cls-10,0,1,24,72.46,72.24,92.68,84.03,77.48,39.91,70.8,69.16,72.345,76.97857142857143
82,bert-large-uncased,_mean-10,0,1,24,76.54,76.95,92.93,87.05,82.54,42.22,85.8,73.39,77.1775,82.17142857142858
83,bert-large-uncased,_mean_exclude_cls_sep-10,0,1,24,76.05,77.33,93.17,88.12,81.33,42.71,84.6,73.86,77.14625,82.0657142857143
84,bert-large-uncased,_concat_cls_with_mean-10,0,1,24,76.3,77.77,93.67,87.36,81.77,42.04,86.8,73.22,77.36625000000001,82.41285714285713
85,bert-large-uncased,_concat_cls_with_mean_exclude_cls_sep-10,0,1,24,76.55,77.01,93.93,88.54,81.88,41.58,86.4,73.51,77.425,82.5457142857143
86,bert-large-uncased,_concat_mean_3_tokens-10,0,1,24,76.61,78.44,94.02,87.69,78.2,42.71,89.8,68.23,76.96249999999999,81.85571428571428
87,bert-large-uncased,_concat_mean_3_tokens_exclude_cls_and_sep-10,0,1,24,76.69,78.04,94.07,87.98,77.98,42.76,89.0,67.88,76.8,81.66285714285716
88,bert-large-uncased,_concat_mean_5_tokens-10,0,1,24,76.99,78.73,93.81,87.37,77.98,41.81,88.8,66.67,76.52,81.47857142857143
89,bert-large-uncased,_concat_mean_5_tokens_exclude_cls_and_sep-10,0,1,24,76.72,78.15,93.85,68.77,50.08,42.35,91.8,67.48,71.15,75.26428571428572
90,bert-large-uncased,_cls-11,0,1,24,72.12,73.62,92.32,83.77,76.99,39.32,68.6,66.55,71.66125,76.28142857142856
91,bert-large-uncased,_mean-11,0,1,24,76.06,77.78,93.18,87.44,81.99,42.85,86.2,73.57,77.38375000000002,82.31714285714285
92,bert-large-uncased,_mean_exclude_cls_sep-11,0,1,24,76.19,78.09,93.18,88.23,81.71,42.99,88.0,71.65,77.505,82.43571428571428
93,bert-large-uncased,_concat_cls_with_mean-11,0,1,24,76.24,75.84,93.8,87.52,81.71,42.76,80.8,72.64,76.41375,81.22142857142856
94,bert-large-uncased,_concat_cls_with_mean_exclude_cls_sep-11,0,1,24,76.15,77.96,93.6,88.25,82.04,42.17,82.6,72.75,76.94000000000001,81.90714285714286
95,bert-large-uncased,_concat_mean_3_tokens-11,0,1,24,76.76,78.7,93.9,87.48,79.41,43.57,90.2,68.23,77.28125,82.09714285714286
