Modelo,Pooling,MR,CR,SUBJ,MPQA,SST2,SST5,TREC,MRPC
roberta-base,concat_cls_with_mean_pooling_accumulated_last_4_layers,"{'devacc': np.float64(50.0), 'acc': np.float64(50.0), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(63.76), 'acc': np.float64(63.76), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(50.0), 'acc': np.float64(50.0), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(31.23), 'acc': np.float64(31.23), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(50.92), 'acc': 49.92, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(26.25), 'acc': 28.64, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(25.24), 'acc': 29.0, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(32.46), 'acc': 33.51, 'f1': 0.0, 'ndev': 4076, 'ntest': 1725}"
roberta-base,concat_cls_with_mean_pooling_no_cls_and_sep_accumulated_last_4_layers,"{'devacc': np.float64(50.0), 'acc': np.float64(50.0), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(63.76), 'acc': np.float64(63.76), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(50.0), 'acc': np.float64(50.0), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(31.23), 'acc': np.float64(31.23), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(87.39), 'acc': 89.68, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(26.25), 'acc': 28.64, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(27.35), 'acc': 30.2, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(32.46), 'acc': 33.51, 'f1': 0.0, 'ndev': 4076, 'ntest': 1725}"
roberta-base,concat_3_tokens_mean_pooling_accumulated_last_4_layers,"{'devacc': np.float64(50.0), 'acc': np.float64(50.0), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(36.24), 'acc': np.float64(36.24), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(50.0), 'acc': np.float64(50.0), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(68.77), 'acc': np.float64(68.77), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(88.19), 'acc': 89.35, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(44.05), 'acc': 48.33, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(39.47), 'acc': 49.2, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(60.55), 'acc': 33.51, 'f1': 0.0, 'ndev': 4076, 'ntest': 1725}"
roberta-base,concat_5_tokens_mean_pooling_accumulated_last_4_layers,"{'devacc': np.float64(50.0), 'acc': np.float64(50.0), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(63.76), 'acc': np.float64(63.76), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(50.0), 'acc': np.float64(50.0), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(31.23), 'acc': np.float64(31.23), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(88.42), 'acc': 89.35, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(29.79), 'acc': 29.82, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(41.84), 'acc': 39.8, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(32.46), 'acc': 33.51, 'f1': 0.0, 'ndev': 4076, 'ntest': 1725}"
roberta-base,concat_3_tokens_mean_pooling_no_cls_and_sep_accumulated_last_4_layers,"{'devacc': np.float64(50.0), 'acc': np.float64(50.0), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(36.24), 'acc': np.float64(36.24), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(50.0), 'acc': np.float64(50.0), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(68.77), 'acc': np.float64(68.77), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(88.76), 'acc': 89.62, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(37.51), 'acc': 42.04, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(40.06), 'acc': 48.4, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(67.54), 'acc': 66.49, 'f1': 79.87, 'ndev': 4076, 'ntest': 1725}"
roberta-base,concat_5_tokens_mean_pooling_no_cls_and_sep_accumulated_last_4_layers,"{'devacc': np.float64(50.0), 'acc': np.float64(50.0), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(63.76), 'acc': np.float64(63.76), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(50.0), 'acc': np.float64(50.0), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(68.77), 'acc': np.float64(68.77), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(88.42), 'acc': 89.24, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(29.79), 'acc': 29.73, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(41.87), 'acc': 39.8, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(32.46), 'acc': 33.51, 'f1': 0.0, 'ndev': 4076, 'ntest': 1725}"
roberta-base,cls_accumulated_sumall_layers,"{'devacc': np.float64(68.92), 'acc': np.float64(73.13), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(63.76), 'acc': np.float64(63.76), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(86.86), 'acc': np.float64(87.71), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(68.77), 'acc': np.float64(68.77), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(84.17), 'acc': 85.45, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(20.8), 'acc': 17.6, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(21.31), 'acc': 27.6, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(67.54), 'acc': 66.49, 'f1': 79.87, 'ndev': 4076, 'ntest': 1725}"
roberta-base,mean_pooling_accumulated_sumall_layers,"{'devacc': np.float64(84.16), 'acc': np.float64(83.28), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(87.05), 'acc': np.float64(86.01), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(95.05), 'acc': np.float64(94.21), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(68.77), 'acc': np.float64(68.77), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(87.5), 'acc': 89.79, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(20.8), 'acc': 17.6, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(21.31), 'acc': 27.6, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(67.54), 'acc': 66.49, 'f1': 79.87, 'ndev': 4076, 'ntest': 1725}"
roberta-base,mean_pooling_no_cls_and_sep_accumulated_sumall_layers,"{'devacc': np.float64(84.25), 'acc': np.float64(83.9), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(87.33), 'acc': np.float64(86.09), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(95.08), 'acc': np.float64(94.23), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(68.78), 'acc': np.float64(68.77), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(88.53), 'acc': 90.06, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(20.8), 'acc': 17.6, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(21.31), 'acc': 27.6, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(67.54), 'acc': 66.49, 'f1': 79.87, 'ndev': 4076, 'ntest': 1725}"
roberta-base,concat_cls_with_mean_pooling_accumulated_sumall_layers,"{'devacc': np.float64(50.0), 'acc': np.float64(50.0), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(63.76), 'acc': np.float64(63.76), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(50.0), 'acc': np.float64(50.0), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(31.23), 'acc': np.float64(31.23), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(50.92), 'acc': 49.92, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(26.25), 'acc': 28.64, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(16.87), 'acc': 22.6, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(32.46), 'acc': 33.51, 'f1': 0.0, 'ndev': 4076, 'ntest': 1725}"
roberta-base,concat_cls_with_mean_pooling_no_cls_and_sep_accumulated_sumall_layers,"{'devacc': np.float64(50.0), 'acc': np.float64(50.0), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(63.76), 'acc': np.float64(63.76), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(50.0), 'acc': np.float64(50.0), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(31.23), 'acc': np.float64(31.23), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(50.92), 'acc': 49.92, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(26.25), 'acc': 28.64, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(26.3), 'acc': 33.4, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(32.46), 'acc': 33.51, 'f1': 0.0, 'ndev': 4076, 'ntest': 1725}"
roberta-base,concat_3_tokens_mean_pooling_accumulated_sumall_layers,"{'devacc': np.float64(50.0), 'acc': np.float64(50.0), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(36.24), 'acc': np.float64(36.24), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(50.0), 'acc': np.float64(50.0), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(68.77), 'acc': np.float64(68.77), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(86.93), 'acc': 88.85, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(37.15), 'acc': 42.26, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(22.43), 'acc': 13.0, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(53.54), 'acc': 33.51, 'f1': 0.0, 'ndev': 4076, 'ntest': 1725}"
roberta-base,concat_5_tokens_mean_pooling_accumulated_sumall_layers,"{'devacc': np.float64(50.0), 'acc': np.float64(50.0), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(63.76), 'acc': np.float64(63.76), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(50.0), 'acc': np.float64(50.0), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(31.23), 'acc': np.float64(31.23), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(86.47), 'acc': 88.25, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(28.34), 'acc': 28.69, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(41.76), 'acc': 40.2, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(32.46), 'acc': 33.51, 'f1': 0.0, 'ndev': 4076, 'ntest': 1725}"
roberta-base,concat_3_tokens_mean_pooling_no_cls_and_sep_accumulated_sumall_layers,"{'devacc': np.float64(50.0), 'acc': np.float64(50.0), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(36.24), 'acc': np.float64(36.24), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(50.0), 'acc': np.float64(50.0), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(68.77), 'acc': np.float64(68.77), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(87.16), 'acc': 88.58, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(37.06), 'acc': 42.08, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(22.43), 'acc': 13.0, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(53.54), 'acc': 66.49, 'f1': 79.87, 'ndev': 4076, 'ntest': 1725}"
roberta-base,concat_5_tokens_mean_pooling_no_cls_and_sep_accumulated_sumall_layers,"{'devacc': np.float64(50.0), 'acc': np.float64(50.0), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(63.76), 'acc': np.float64(63.76), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(50.0), 'acc': np.float64(50.0), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(68.77), 'acc': np.float64(68.77), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(86.93), 'acc': 88.8, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(28.25), 'acc': 29.68, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(42.06), 'acc': 39.8, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(32.46), 'acc': 33.51, 'f1': 0.0, 'ndev': 4076, 'ntest': 1725}"
