,Modelo,Pooling,nhid,epochs,qtd_layers,MR,CR,SUBJ,MPQA,SST2,SST5,TREC,MRPC,Avg_with_SST5,Avg_without_SST5
26,microsoft/deberta-v3-base,_concat_mean_5_tokens_exclude_cls_and_sep-3,0,1,12,78.77,81.1,93.8,68.77,49.08,45.69,86.78,71.37,71.92,75.66714285714285
27,microsoft/deberta-v3-base,_cls-4,0,1,12,52.25,63.76,57.38,68.77,50.92,26.25,23.68,67.54,51.31875,54.9
28,microsoft/deberta-v3-base,_mean-4,0,1,12,80.06,80.22,93.33,89.98,86.12,45.87,82.72,74.09,79.04875000000001,83.78857142857144
29,microsoft/deberta-v3-base,_mean_exclude_cls_sep-4,0,1,12,80.2,80.51,93.43,90.19,85.78,45.87,83.51,74.26,79.21875,83.98285714285714
30,microsoft/deberta-v3-base,_concat_cls_with_mean-4,0,1,12,79.98,80.83,93.37,90.0,86.24,46.32,82.59,73.55,79.11,83.7942857142857
31,microsoft/deberta-v3-base,_concat_cls_with_mean_exclude_cls_sep-4,0,1,12,80.01,81.85,93.41,90.16,85.89,46.05,83.07,73.9,79.2925,84.04142857142857
32,microsoft/deberta-v3-base,_concat_mean_3_tokens-4,0,1,12,80.33,83.24,94.13,89.85,84.06,46.32,87.51,70.85,79.53625,84.28142857142858
33,microsoft/deberta-v3-base,_concat_mean_3_tokens_exclude_cls_and_sep-4,0,1,12,80.37,83.22,94.09,68.77,84.06,45.78,87.71,70.88,76.86,81.29999999999998
34,microsoft/deberta-v3-base,_concat_mean_5_tokens-4,0,1,12,80.33,83.42,94.33,68.77,84.29,46.23,88.33,70.76,77.0575,81.46142857142857
35,microsoft/deberta-v3-base,_concat_mean_5_tokens_exclude_cls_and_sep-4,0,1,12,80.51,83.53,94.51,68.77,49.08,45.87,88.0,71.44,72.71375,76.54857142857142
36,microsoft/deberta-v3-base,_cls-5,0,1,12,55.35,63.76,63.51,68.77,56.19,26.25,23.59,67.54,53.12,56.958571428571425
37,microsoft/deberta-v3-base,_mean-5,0,1,12,81.08,81.66,93.92,90.31,85.78,47.05,83.53,74.31,79.70500000000001,84.36999999999999
38,microsoft/deberta-v3-base,_mean_exclude_cls_sep-5,0,1,12,81.15,81.45,93.98,90.52,86.35,46.87,83.71,74.53,79.82000000000001,84.52714285714286
39,microsoft/deberta-v3-base,_concat_cls_with_mean-5,0,1,12,80.94,82.88,93.92,90.26,86.12,46.96,83.68,74.36,79.89,84.5942857142857
40,microsoft/deberta-v3-base,_concat_cls_with_mean_exclude_cls_sep-5,0,1,12,81.06,83.54,93.94,90.47,86.24,46.87,83.91,74.56,80.07374999999999,84.81714285714285
41,microsoft/deberta-v3-base,_concat_mean_3_tokens-5,0,1,12,81.41,84.6,94.72,90.35,84.98,47.23,87.97,71.05,80.28875000000001,85.01142857142858
42,microsoft/deberta-v3-base,_concat_mean_3_tokens_exclude_cls_and_sep-5,0,1,12,81.32,84.61,94.7,68.77,85.09,48.14,88.72,70.78,77.76625,81.99857142857142
43,microsoft/deberta-v3-base,_concat_mean_5_tokens-5,0,1,12,81.19,84.97,94.94,68.77,85.32,48.68,89.53,71.03,78.05375,82.25
44,microsoft/deberta-v3-base,_concat_mean_5_tokens_exclude_cls_and_sep-5,0,1,12,81.36,84.93,95.12,68.77,49.08,46.87,89.38,71.22,73.34125,77.12285714285714
45,microsoft/deberta-v3-base,_cls-6,0,1,12,51.78,63.76,57.18,68.77,50.92,26.25,23.59,67.54,51.22375,54.791428571428575
46,microsoft/deberta-v3-base,_mean-6,0,1,12,82.88,84.48,94.3,90.24,88.19,48.59,85.07,74.63,81.0475,85.68428571428572
47,microsoft/deberta-v3-base,_mean_exclude_cls_sep-6,0,1,12,83.01,84.79,94.37,90.68,88.3,48.86,85.34,75.49,81.355,85.99714285714286
48,microsoft/deberta-v3-base,_concat_cls_with_mean-6,0,1,12,82.82,85.8,94.31,90.2,88.07,48.32,84.24,75.0,81.095,85.77714285714285
