,Modelo,Pooling,epochs,qtd_layers,STS12,STS13,STS14,STS15,STS16,STSBenchmark,SICKRelatedness,Avg
95,bert-base-uncased,_concat_3_tokens_mean_pooling_11,1,12,0.3655675701263722,0.24442835635948393,0.4146968895003568,0.4808484831040193,0.4374160054264838,,,0.3885914609033432
96,bert-base-uncased,_concat_5_tokens_mean_pooling_11,1,12,0.33150818586665165,0.19894341681166447,0.36246219251772976,0.4242322057807808,0.39745915678553906,,,0.34292103155247317
97,bert-base-uncased,_concat_3_tokens_mean_pooling_no_cls_and_sep_11,1,12,0.3655675701263722,0.24442835635948393,0.4146968895003568,0.4808484831040193,0.4374160054264838,,,0.3885914609033432
98,bert-base-uncased,_concat_5_tokens_mean_pooling_no_cls_and_sep_11,1,12,0.33150818586665165,0.19894341681166447,0.36246219251772976,0.4242322057807808,0.39745915678553906,,,0.34292103155247317
99,bert-base-uncased,_cls_layer_12,1,12,0.27580966381822286,0.22518090723511153,0.2563033602655517,0.32111130867235377,0.42688012601524844,,,0.3010570732012977
100,bert-base-uncased,_mean_pooling_12,1,12,0.458254994858782,0.45286139327422914,0.5517134435196476,0.6037847897081982,0.6152106589080585,,,0.5363650560537832
101,bert-base-uncased,_mean_pooling_no_cls_and_sep_12,1,12,0.458254994858782,0.45286139327422914,0.5517134435196476,0.6037847897081982,0.6152106589080585,,,0.5363650560537832
102,bert-base-uncased,_concat_cls_layer_with_mean_pooling_12,1,12,0.34854224815684,0.31054110904635296,0.36497195915171776,0.4272530959594906,0.5172748523948019,,,0.39371665294184066
103,bert-base-uncased,_concat_cls_layer_with_mean_pooling_no_cls_and_sep_12,1,12,0.34854224815684,0.31054110904635296,0.36497195915171776,0.4272530959594906,0.5172748523948019,,,0.39371665294184066
104,bert-base-uncased,_concat_3_tokens_mean_pooling_12,1,12,0.4355355185165223,0.38499586735647356,0.5053499826545725,0.5762692853268419,0.5237461231898605,,,0.4851793554088541
105,bert-base-uncased,_concat_5_tokens_mean_pooling_12,1,12,0.40757739782034613,0.3202287580042558,0.4398544870758307,0.5285377184032868,0.4417831477999951,,,0.4275963018207428
106,bert-base-uncased,_concat_3_tokens_mean_pooling_no_cls_and_sep_12,1,12,0.4355355185165223,0.38499586735647356,0.5053499826545725,0.5762692853268419,0.5237461231898605,,,0.4851793554088541
107,bert-base-uncased,_concat_5_tokens_mean_pooling_no_cls_and_sep_12,1,12,0.40757739782034613,0.3202287580042558,0.4398544870758307,0.5285377184032868,0.4417831477999951,,,0.4275963018207428
108,bert-base-uncased,cls_accumulated_last_4_layers,1,12,0.2607721338506834,0.20899848176488853,0.2732538037099659,0.31928049473091835,0.3839175821434957,,,0.28924449923999035
109,bert-base-uncased,mean_pooling_accumulated_last_4_layers,1,12,0.4080968964743306,0.32247175946472173,0.49556886431644703,0.5383754676494938,0.5294923684178323,,,0.45880107126456515
110,bert-base-uncased,mean_pooling_no_cls_and_sep_accumulated_last_4_layers,1,12,0.4962277653900863,0.5200719903534213,0.5836554636335235,0.6468783352879711,0.6386638651362567,,,0.5770994839602518
111,bert-base-uncased,concat_cls_with_mean_pooling_accumulated_last_4_layers,1,12,0.3532267807669292,0.2652945751398672,0.4016041657829201,0.45015339582091973,0.47680429784838446,,,0.3894166430718041
112,bert-base-uncased,concat_cls_with_mean_pooling_no_cls_and_sep_accumulated_last_4_layers,1,12,0.3873730220843014,0.3714032745363418,0.43961894765120046,0.509626454567284,0.5493927939380774,,,0.451482898555441
113,bert-base-uncased,concat_3_tokens_mean_pooling_accumulated_last_4_layers,1,12,0.3652868271381048,0.22554886252968917,0.40623221999516224,0.47835746041791083,0.412728496644524,,,0.3776307733450782
114,bert-base-uncased,concat_5_tokens_mean_pooling_accumulated_last_4_layers,1,12,0.33125181172710316,0.17924715366228713,0.3488735136967153,0.4184376440287612,0.37390935352244487,,,0.33034389532746233
115,bert-base-uncased,concat_3_tokens_mean_pooling_no_cls_and_sep_accumulated_last_4_layers,1,12,0.3729737170133512,0.23341382431499016,0.42104136410510007,0.4792588198812334,0.43136928387279044,,,0.3876114018374931
116,bert-base-uncased,concat_5_tokens_mean_pooling_no_cls_and_sep_accumulated_last_4_layers,1,12,0.3593824378439794,0.1822428528241009,0.3466839501447458,0.4300424043355891,0.39693611046725086,,,0.3430575511231332
117,bert-base-uncased,cls_accumulated_sumall_layers,1,12,0.2871680960457864,0.22326764510459055,0.28261288248868416,0.3153861380020692,0.3989986086647423,,,0.3014866740611745
118,bert-base-uncased,mean_pooling_accumulated_sumall_layers,1,12,0.4589365981416676,0.31893456563004474,0.4973234272104614,0.5441023885269947,0.4941261836374511,,,0.4626846326293239
119,bert-base-uncased,mean_pooling_no_cls_and_sep_accumulated_sumall_layers,1,12,0.5648921409794314,0.5426190568028398,0.6254270039384794,0.6744247306797874,0.6501654218983648,,,0.6115056708597806
120,bert-base-uncased,concat_cls_with_mean_pooling_accumulated_sumall_layers,1,12,0.4380876324742894,0.30863874823848847,0.45260314683622355,0.4890486653983211,0.4786645221657458,,,0.43340854302261367
121,bert-base-uncased,concat_cls_with_mean_pooling_no_cls_and_sep_accumulated_sumall_layers,1,12,0.4981637795237729,0.4558104304301664,0.5427674875417688,0.5924699830431256,0.6067111057071611,,,0.5391845572491989
122,bert-base-uncased,concat_3_tokens_mean_pooling_accumulated_sumall_layers,1,12,0.38248747432132707,0.1935623417949499,0.3724401750170825,0.44537634305515417,0.3469826206801435,,,0.34816979097373146
123,bert-base-uncased,concat_5_tokens_mean_pooling_accumulated_sumall_layers,1,12,0.32772714271809267,0.14184923849770878,0.30751572061828575,0.35910529737743035,0.313686992954544,,,0.28997687843321235
