Modelo,Pooling,Nhid,MR,CR,SUBJ,MPQA,SST2,SST5,TREC,MRPC
microsoft/deberta-v3-base,_mean-2,0,"{'devacc': np.float64(76.92), 'acc': np.float64(75.92), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(76.27), 'acc': np.float64(74.09), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(91.65), 'acc': np.float64(90.68), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(89.45), 'acc': np.float64(88.83), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(82.91), 'acc': 81.99, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(45.41), 'acc': 44.12, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(79.81), 'acc': 86.4, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(72.6), 'acc': 72.93, 'f1': 82.05, 'ndev': 4076, 'ntest': 1725}"
microsoft/deberta-v3-base,_mean_exclude_cls_sep-2,0,"{'devacc': np.float64(76.99), 'acc': np.float64(76.01), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(76.64), 'acc': np.float64(74.6), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(91.86), 'acc': np.float64(91.11), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(89.39), 'acc': np.float64(89.01), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(82.68), 'acc': 81.82, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(45.41), 'acc': 44.25, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(80.45), 'acc': 84.6, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(73.41), 'acc': 72.87, 'f1': 82.06, 'ndev': 4076, 'ntest': 1725}"
microsoft/deberta-v3-base,_concat_cls_with_mean-2,0,"{'devacc': np.float64(76.88), 'acc': np.float64(76.57), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(77.35), 'acc': np.float64(74.73), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(91.63), 'acc': np.float64(90.96), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(89.5), 'acc': np.float64(89.0), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(82.68), 'acc': 82.1, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(44.41), 'acc': 44.39, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(80.25), 'acc': 81.4, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(73.28), 'acc': 73.04, 'f1': 82.19, 'ndev': 4076, 'ntest': 1725}"
microsoft/deberta-v3-base,_concat_cls_with_mean_exclude_cls_sep-2,0,"{'devacc': np.float64(76.97), 'acc': np.float64(75.95), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(78.16), 'acc': np.float64(75.87), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(91.79), 'acc': np.float64(90.85), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(89.38), 'acc': np.float64(89.02), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(82.45), 'acc': 81.66, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(44.5), 'acc': 43.8, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(80.41), 'acc': 85.6, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(73.45), 'acc': 73.04, 'f1': 81.96, 'ndev': 4076, 'ntest': 1725}"
microsoft/deberta-v3-base,_concat_mean_3_tokens-2,0,"{'devacc': np.float64(77.25), 'acc': np.float64(76.63), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(79.99), 'acc': np.float64(78.73), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(92.78), 'acc': np.float64(92.13), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(89.0), 'acc': np.float64(88.49), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(80.62), 'acc': 80.45, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(45.96), 'acc': 43.08, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(85.03), 'acc': 65.6, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(71.05), 'acc': 68.12, 'f1': 78.4, 'ndev': 4076, 'ntest': 1725}"
microsoft/deberta-v3-base,_concat_mean_3_tokens_exclude_cls_and_sep-2,0,"{'devacc': np.float64(77.34), 'acc': np.float64(76.62), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(80.23), 'acc': np.float64(78.73), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(92.77), 'acc': np.float64(92.39), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(68.77), 'acc': np.float64(68.77), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(80.85), 'acc': 81.05, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(44.78), 'acc': 42.44, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(85.73), 'acc': 86.8, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(70.76), 'acc': 67.07, 'f1': 77.19, 'ndev': 4076, 'ntest': 1725}"
microsoft/deberta-v3-base,_concat_mean_5_tokens-2,0,"{'devacc': np.float64(77.06), 'acc': np.float64(76.51), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(80.2), 'acc': np.float64(79.05), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(92.99), 'acc': np.float64(92.9), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(68.77), 'acc': np.float64(68.77), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(80.39), 'acc': 80.07, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(42.96), 'acc': 42.08, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(85.66), 'acc': 66.0, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(70.71), 'acc': 62.78, 'f1': 71.18, 'ndev': 4076, 'ntest': 1725}"
microsoft/deberta-v3-base,_concat_mean_5_tokens_exclude_cls_and_sep-2,0,"{'devacc': np.float64(77.24), 'acc': np.float64(76.43), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(80.15), 'acc': np.float64(78.89), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(93.11), 'acc': np.float64(92.56), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(68.77), 'acc': np.float64(68.77), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(49.08), 'acc': 50.08, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(43.69), 'acc': 42.04, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(85.58), 'acc': 89.4, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(71.07), 'acc': 68.64, 'f1': 78.64, 'ndev': 4076, 'ntest': 1725}"
microsoft/deberta-v3-base,_cls-3,0,"{'devacc': np.float64(58.63), 'acc': np.float64(56.49), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(63.76), 'acc': np.float64(63.76), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(65.84), 'acc': np.float64(59.89), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(68.77), 'acc': np.float64(68.77), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(64.45), 'acc': 63.98, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(29.16), 'acc': 26.61, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(40.0), 'acc': 37.4, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(67.54), 'acc': 66.49, 'f1': 79.87, 'ndev': 4076, 'ntest': 1725}"
microsoft/deberta-v3-base,_mean-3,0,"{'devacc': np.float64(78.41), 'acc': np.float64(77.68), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(78.26), 'acc': np.float64(76.42), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(92.51), 'acc': np.float64(91.75), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(89.35), 'acc': np.float64(88.52), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(84.75), 'acc': 84.35, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(44.41), 'acc': 44.48, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(80.65), 'acc': 88.0, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(73.33), 'acc': 71.94, 'f1': 81.57, 'ndev': 4076, 'ntest': 1725}"
