,Modelo,Pooling,epochs,qtd_layers,STS12,STS13,STS14,STS15,STS16,STSBenchmark,SICKRelatedness,Avg
30,bert-base-uncased,_concat_cls_layer_with_mean_pooling_4,1,12,0.5346169375235211,0.369240850710353,0.5007566873223582,0.5422604245514699,0.545732276744688,,,0.498521435370478
31,bert-base-uncased,_concat_cls_layer_with_mean_pooling_no_cls_and_sep_4,1,12,0.5346169375235211,0.369240850710353,0.5007566873223582,0.5422604245514699,0.545732276744688,,,0.498521435370478
32,bert-base-uncased,_concat_3_tokens_mean_pooling_4,1,12,0.4319600687145682,0.2083926127740889,0.3879970535945309,0.417720254864276,0.3155974742591473,,,0.3523334928413223
33,bert-base-uncased,_concat_5_tokens_mean_pooling_4,1,12,0.37224931104127756,0.136889875491129,0.2861166341725292,0.30276312384719406,0.267077375772442,,,0.2730192640649144
34,bert-base-uncased,_concat_3_tokens_mean_pooling_no_cls_and_sep_4,1,12,0.4319600687145682,0.2083926127740889,0.3879970535945309,0.417720254864276,0.3155974742591473,,,0.3523334928413223
35,bert-base-uncased,_concat_5_tokens_mean_pooling_no_cls_and_sep_4,1,12,0.37224931104127756,0.136889875491129,0.2861166341725292,0.30276312384719406,0.267077375772442,,,0.2730192640649144
36,bert-base-uncased,_cls_layer_5,1,12,0.42981511830019964,0.34050604228987136,0.41068420457852733,0.47591915757024716,0.610124045493861,,,0.4534097136465413
37,bert-base-uncased,_mean_pooling_5,1,12,0.5279024011660202,0.3791661478834743,0.5222512677980372,0.5763722315688762,0.5251964331448699,,,0.5061776963122556
38,bert-base-uncased,_mean_pooling_no_cls_and_sep_5,1,12,0.5279024011660202,0.3791661478834743,0.5222512677980372,0.5763722315688762,0.5251964331448699,,,0.5061776963122556
39,bert-base-uncased,_concat_cls_layer_with_mean_pooling_5,1,12,0.520869255492287,0.38843997221540655,0.49480448065591637,0.5490284451747874,0.5677829889688152,,,0.5041850285014424
40,bert-base-uncased,_concat_cls_layer_with_mean_pooling_no_cls_and_sep_5,1,12,0.520869255492287,0.38843997221540655,0.49480448065591637,0.5490284451747874,0.5677829889688152,,,0.5041850285014424
