,Modelo,Pooling,out_emb_size,epochs,qtd_layers,nhid,STS12,STS13,STS14,STS15,STS16,Avg
165,bert-base,CLS+MAX-NS_AVGALL,torch.Size([1536]),1,12,0,53.878568247968836,46.8215672625169,59.92641906137438,64.70178786180746,65.34829554736001,58.135327596205514
166,bert-base,DY3_AVGALL,torch.Size([2304]),1,12,0,44.68614033423234,25.447734357545315,39.329012828185824,50.32535685729521,40.30078730611796,40.017806336675335
167,bert-base,DY3-NS_AVGALL,torch.Size([2304]),1,12,0,46.136540627895414,29.858665027963255,42.504906109624024,51.11683985841287,43.872796838457724,42.69794969247066
168,bert-base,DY5_AVGALL,torch.Size([3840]),1,12,0,40.39359050185075,21.264607139651556,31.804839756174726,43.26757824740161,26.27539440505931,32.60120201002759
169,bert-base,DY5-NS_AVGALL,torch.Size([3840]),1,12,0,42.550267735464416,26.250851211216762,33.24791760891845,45.97045861182556,34.477757880565356,36.49945060959811
170,roberta-base,CLS_LYR-7,torch.Size([768]),1,12,0,40.8608488130135,16.816606067418025,30.986028500897177,35.435144308699016,38.43660558050946,32.507046654107434
171,roberta-base,AVG_LYR-7,torch.Size([768]),1,12,0,30.77165610633997,11.541578084731167,16.727359634998315,28.052509350323056,36.89673714073507,24.797968063425515
172,roberta-base,SUM_LYR-7,torch.Size([768]),1,12,0,30.77164264846347,11.541611009688578,16.727392518952257,28.052396307778913,36.896758811398975,24.79796025925644
173,roberta-base,MAX_LYR-7,torch.Size([768]),1,12,0,51.147139087922454,35.63285491551001,53.175879874056676,61.94702074143606,59.876169527464974,52.35581282927804
174,roberta-base,AVG-NS_LYR-7,torch.Size([768]),1,12,0,30.589397042829624,11.608587755857975,16.734784704368288,27.937976052757946,36.905824463599764,24.755314003882724
175,roberta-base,SUM-NS_LYR-7,torch.Size([768]),1,12,0,30.589400711394465,11.6086465165222,16.73483480206421,27.937948694543596,36.90575605442015,24.755317355788925
176,roberta-base,MAX-NS_LYR-7,torch.Size([768]),1,12,0,35.94863759997587,32.68069997067698,41.53434815085529,38.62577611127518,49.99902538739066,39.7576974440348
177,roberta-base,CLS+AVG_LYR-7,torch.Size([1536]),1,12,0,31.270151440954873,11.84886099089179,17.181905043950067,28.453116154267878,37.06631343351512,25.164069412715946
178,roberta-base,CLS+SUM_LYR-7,torch.Size([1536]),1,12,0,30.775760456387935,11.539129288773076,16.72765964830436,28.051922719264883,36.89694117248632,24.798282657043316
179,roberta-base,CLS+MAX_LYR-7,torch.Size([1536]),1,12,0,50.64435169712931,34.42743905237014,52.04062239220865,60.814881905022645,59.48337344788427,51.48213369892299
180,roberta-base,CLS+AVG-NS_LYR-7,torch.Size([1536]),1,12,0,31.122359586234648,11.926684143098031,17.20148394021371,28.337956948977467,37.060115333506914,25.12971999040615
181,roberta-base,CLS+SUM-NS_LYR-7,torch.Size([1536]),1,12,0,30.593707822528227,11.605898778866043,16.735007694337156,27.937216044198205,36.90634092762717,24.75563425351136
182,roberta-base,CLS+MAX-NS_LYR-7,torch.Size([1536]),1,12,0,35.67724818817226,31.930542737054964,40.71285828192362,38.063847337976064,50.01821727528489,39.280542764082355
183,roberta-base,DY3_LYR-7,torch.Size([2304]),1,12,0,34.83402597771739,4.493450361204906,12.404405596378872,23.12651018889386,13.208378191602623,17.61335406315953
184,roberta-base,DY3-NS_LYR-7,torch.Size([2304]),1,12,0,33.52817833365938,8.8172774341884,11.40639424221579,21.985267851801726,15.794006076627841,18.30622478769863
185,roberta-base,DY5_LYR-7,torch.Size([3840]),1,12,0,33.88981244903872,3.2521969651548854,15.499128016096053,14.85929801360481,15.43811536547489,16.587710161873872
186,roberta-base,DY5-NS_LYR-7,torch.Size([3840]),1,12,0,33.485925345105,0.3507542330484059,8.440064122521472,22.47204179552374,21.940737237799066,17.33790454679954
187,roberta-base,CLS_LYR-8,torch.Size([768]),1,12,0,31.851331123762893,14.397508580589166,25.766224821668004,27.857158856497342,29.21533069248342,25.817510815000162
188,roberta-base,AVG_LYR-8,torch.Size([768]),1,12,0,30.272770484661375,11.20083690718933,16.503933098841493,27.488025364986544,37.555004684275296,24.604114107990807
189,roberta-base,SUM_LYR-8,torch.Size([768]),1,12,0,30.272741447268558,11.200825053071544,16.50399818418328,27.48795801556624,37.554986851886326,24.60410191039519
190,roberta-base,MAX_LYR-8,torch.Size([768]),1,12,0,49.92693616185715,33.507775948054636,51.98592629863915,59.73212050745429,58.53520051437785,50.73759188607661
191,roberta-base,AVG-NS_LYR-8,torch.Size([768]),1,12,0,30.100187033483817,11.247108586628359,16.49857185618876,27.36747284123297,37.604154762954366,24.563499016097655
192,roberta-base,SUM-NS_LYR-8,torch.Size([768]),1,12,0,30.10020551854638,11.247147048159638,16.49864687878309,27.367497905844502,37.60410112694493,24.563519695655707
193,roberta-base,MAX-NS_LYR-8,torch.Size([768]),1,12,0,31.232499344544134,29.482012510421768,37.13282872987706,32.62458262819404,45.83715005857514,35.26181465432243
194,roberta-base,CLS+AVG_LYR-8,torch.Size([1536]),1,12,0,30.761239780658617,11.504457433742386,16.957280670524266,27.723666881977003,37.73083730552858,24.93549641448617
195,roberta-base,CLS+SUM_LYR-8,torch.Size([1536]),1,12,0,30.276796799457596,11.198788775802775,16.504396091052243,27.487463291197745,37.55552114014489,24.604593219531047
196,roberta-base,CLS+MAX_LYR-8,torch.Size([1536]),1,12,0,49.50968606587331,32.40823148359845,50.92518189943983,58.54898139015331,58.128254646409296,49.90406709709483
197,roberta-base,CLS+AVG-NS_LYR-8,torch.Size([1536]),1,12,0,30.643364080284368,11.560981466132969,16.967799228807305,27.60574216645839,37.754764853277656,24.906530358992136
198,roberta-base,CLS+SUM-NS_LYR-8,torch.Size([1536]),1,12,0,30.104467815533127,11.244873745194273,16.498959362377224,27.366805800800943,37.604976875315536,24.564016719844222
199,roberta-base,CLS+MAX-NS_LYR-8,torch.Size([1536]),1,12,0,31.088729988839102,28.931785543797435,36.51278884956729,32.13822163938413,45.92544172750029,34.919393549817656
200,roberta-base,DY3_LYR-8,torch.Size([2304]),1,12,0,34.670331420720366,4.046063133655829,12.230174613382793,22.810120086530112,13.546245727529813,17.46058699636378
201,roberta-base,DY3-NS_LYR-8,torch.Size([2304]),1,12,0,33.31447679893121,8.421001413025834,11.136753142716389,21.584005021608597,16.019323590838333,18.09511199342407
202,roberta-base,DY5_LYR-8,torch.Size([3840]),1,12,0,33.6204664316654,2.8371128801547743,15.471345068308494,14.438775979714913,15.948616088267622,16.46326328962224
203,roberta-base,DY5-NS_LYR-8,torch.Size([3840]),1,12,0,33.30572879570899,-0.0031379425901423286,8.14478802375278,22.211196625128277,22.330740383513458,17.197863177102672
204,roberta-base,CLS_LYR-9,torch.Size([768]),1,12,0,25.416486108724996,12.195313917331935,19.962668466315947,23.994092785661543,24.46045486543792,21.20580322869447
205,roberta-base,AVG_LYR-9,torch.Size([768]),1,12,0,30.457893163082662,11.156179515262227,16.11316590952729,26.644470657087904,37.457884003786106,24.36591864974924
206,roberta-base,SUM_LYR-9,torch.Size([768]),1,12,0,30.457949987066492,11.15621422733321,16.11311854959279,26.64450977932318,37.45790927648153,24.365940363959442
207,roberta-base,MAX_LYR-9,torch.Size([768]),1,12,0,50.084856689579624,33.66461784285428,52.76793968627679,60.818233739636,58.131025801149306,51.09333475189921
208,roberta-base,AVG-NS_LYR-9,torch.Size([768]),1,12,0,30.308663667068885,11.1983106993355,16.114499107118128,26.50276569978889,37.48270015384565,24.32138786543141
209,roberta-base,SUM-NS_LYR-9,torch.Size([768]),1,12,0,30.30870507112926,11.198318152803555,16.11441845647864,26.502728362455723,37.48264496507493,24.321363001588423
210,roberta-base,MAX-NS_LYR-9,torch.Size([768]),1,12,0,31.34845576746278,29.56324197140761,37.86613009257951,33.14709376173603,45.81662146981695,35.54830861260058
211,roberta-base,CLS+AVG_LYR-9,torch.Size([1536]),1,12,0,30.836161551213337,11.4279927649864,16.520912195540426,26.86465600751254,37.5432996677674,24.63860443740402
212,roberta-base,CLS+SUM_LYR-9,torch.Size([1536]),1,12,0,30.46130757630326,11.1542383384377,16.11345487489962,26.644021801107986,37.45822116403867,24.366248750957446
213,roberta-base,CLS+MAX_LYR-9,torch.Size([1536]),1,12,0,49.80226664302309,32.61756752679905,51.71536550134913,59.70227142457192,57.77391044484309,50.32227630811725
214,roberta-base,CLS+AVG-NS_LYR-9,torch.Size([1536]),1,12,0,30.75163894272156,11.480520391827769,16.538344830287564,26.726532210623443,37.54439606521557,24.608286488135185
215,roberta-base,CLS+SUM-NS_LYR-9,torch.Size([1536]),1,12,0,30.312405082865062,11.196130781922736,16.114822424122323,26.502039354966943,37.48323545414509,24.32172661960443
216,roberta-base,CLS+MAX-NS_LYR-9,torch.Size([1536]),1,12,0,31.260087794363677,29.065744591274573,37.22768442522635,32.72091986042546,45.87632370719206,35.230152075696424
217,roberta-base,DY3_LYR-9,torch.Size([2304]),1,12,0,34.74515702576293,4.173610479502201,12.151870418698863,22.591138975952255,13.780091450579441,17.48837367009914
218,roberta-base,DY3-NS_LYR-9,torch.Size([2304]),1,12,0,33.47959428897612,8.559474950131229,11.092848946276328,21.454538343121115,16.064911421193763,18.13027358993971
219,roberta-base,DY5_LYR-9,torch.Size([3840]),1,12,0,33.70297518935722,2.9223038683659848,15.282286682436377,14.529918049861662,16.056368066373484,16.498770371278944
220,roberta-base,DY5-NS_LYR-9,torch.Size([3840]),1,12,0,33.592453080236254,0.27659086171447267,8.123750819696001,22.045888803549467,22.383808462479248,17.28449840553509
221,roberta-base,CLS_LYR-10,torch.Size([768]),1,12,0,25.66154366937227,13.239114845119332,23.648037195801567,29.21417557817104,30.154487311063594,24.38347171990556
222,roberta-base,AVG_LYR-10,torch.Size([768]),1,12,0,29.979548443779024,9.036031848985449,13.466871634709824,23.689012026505736,33.26447933156068,21.887188657108144
223,roberta-base,SUM_LYR-10,torch.Size([768]),1,12,0,29.97956392715002,9.036081766659098,13.4668342274996,23.689071197203965,33.264431106652665,21.887196445033073
224,roberta-base,MAX_LYR-10,torch.Size([768]),1,12,0,48.88304368476856,31.982161448561016,50.444997973126334,60.138890709684624,57.05229318331575,49.700277399891256
225,roberta-base,AVG-NS_LYR-10,torch.Size([768]),1,12,0,29.83846798883062,9.017253371543935,13.432921285694533,23.54161196964446,33.2936810327293,21.82478712968857
226,roberta-base,SUM-NS_LYR-10,torch.Size([768]),1,12,0,29.83842563631557,9.017217278625987,13.432923304465627,23.541603958089123,33.29362921209591,21.824759877918442
227,roberta-base,MAX-NS_LYR-10,torch.Size([768]),1,12,0,31.31652887042734,28.795186570690372,36.15585400666847,31.889558234436116,45.21654435428424,34.67473440730131
228,roberta-base,CLS+AVG_LYR-10,torch.Size([1536]),1,12,0,29.920760980678075,9.281083476806888,13.745659002041652,24.02531021442628,33.60456889991416,22.115476514773412
229,roberta-base,CLS+SUM_LYR-10,torch.Size([1536]),1,12,0,29.98201705264619,9.033676109263096,13.466680649740258,23.688485674571595,33.265462296719676,21.88726435658816
230,roberta-base,CLS+MAX_LYR-10,torch.Size([1536]),1,12,0,48.62973883538771,30.96542771226561,49.393159566773214,58.94269226033331,56.62756425849847,48.91171652665166
231,roberta-base,CLS+AVG-NS_LYR-10,torch.Size([1536]),1,12,0,29.861156275135205,9.29666837290385,13.743424742098817,23.88851263628564,33.612129573809185,22.08037832004654
232,roberta-base,CLS+SUM-NS_LYR-10,torch.Size([1536]),1,12,0,29.841263289437396,9.014744073721648,13.43277176445931,23.540838107711302,33.294998477592266,21.824923142584385
233,roberta-base,CLS+MAX-NS_LYR-10,torch.Size([1536]),1,12,0,31.264501153460834,28.280719697993355,35.57510736385629,31.434824826574587,45.24756069003077,34.36054274638317
234,roberta-base,DY3_LYR-10,torch.Size([2304]),1,12,0,33.72450856443885,3.1801860160788418,10.483066376866452,21.056686489364623,11.47523736501633,15.983936962353019
235,roberta-base,DY3-NS_LYR-10,torch.Size([2304]),1,12,0,32.6860049625559,7.199202396962384,9.611816686936187,20.10284813733741,13.484503150025667,16.61687506676351
236,roberta-base,DY5_LYR-10,torch.Size([3840]),1,12,0,33.10191352480602,1.8852136059732005,13.425520684972728,14.039094614104764,13.283636875934073,15.147075861158157
237,roberta-base,DY5-NS_LYR-10,torch.Size([3840]),1,12,0,33.2155056192944,-0.13987249735239737,6.984139883303571,20.70115739474991,20.077131320501255,16.167612344099346
238,roberta-base,CLS_LYR-11,torch.Size([768]),1,12,0,39.118937803234324,18.078108398370222,36.842815987615054,40.307417861248496,46.58917606839611,36.187291223772846
239,roberta-base,AVG_LYR-11,torch.Size([768]),1,12,0,30.147157961051956,9.051141084841296,14.273210010737444,24.675236238039894,34.229264062833344,22.475201871500786
240,roberta-base,SUM_LYR-11,torch.Size([768]),1,12,0,30.147115898121367,9.05113224308507,14.273242537718925,24.675172885311937,34.229351285402664,22.475202969927995
241,roberta-base,MAX_LYR-11,torch.Size([768]),1,12,0,47.55561008494567,31.174194000320064,49.2377065109641,59.000364034728335,57.02690204710172,48.79895533561198
242,roberta-base,AVG-NS_LYR-11,torch.Size([768]),1,12,0,30.00044342986497,9.036011318883215,14.243972074488715,24.59698822886937,34.29521698934843,22.434526408290942
243,roberta-base,SUM-NS_LYR-11,torch.Size([768]),1,12,0,30.000514102755165,9.036002887962598,14.243998497829876,24.597016220336904,34.295250995994586,22.434556540975827
244,roberta-base,MAX-NS_LYR-11,torch.Size([768]),1,12,0,30.567925399894445,28.675928022880175,35.591813762041,32.36356833100941,44.57435965725558,34.35471903461612
245,roberta-base,CLS+AVG_LYR-11,torch.Size([1536]),1,12,0,30.270054970261445,9.354158684340792,14.692067823533392,25.165367248485467,34.63351825314552,22.823033395953324
246,roberta-base,CLS+SUM_LYR-11,torch.Size([1536]),1,12,0,30.14961691675908,9.048844256253501,14.273157818836916,24.6747106532029,34.23010617727634,22.475287164465747
247,roberta-base,CLS+MAX_LYR-11,torch.Size([1536]),1,12,0,47.28790764922356,30.228118560810447,48.232229553692704,57.80800654371916,56.58307945638137,48.02786835276545
248,roberta-base,CLS+AVG-NS_LYR-11,torch.Size([1536]),1,12,0,30.19362534962867,9.373745826773845,14.687688661836306,25.08381286355205,34.66299940186183,22.80037442073054
249,roberta-base,CLS+SUM-NS_LYR-11,torch.Size([1536]),1,12,0,30.003243411438252,9.033691136596062,14.24386808661822,24.596451363110134,34.296194181478455,22.434689635848223
250,roberta-base,CLS+MAX-NS_LYR-11,torch.Size([1536]),1,12,0,30.542610695770072,28.19129181008906,35.05351596307811,31.86571289039516,44.6050437380879,34.05163501948406
251,roberta-base,DY3_LYR-11,torch.Size([2304]),1,12,0,34.07695615606966,3.23144444166276,10.98168171836924,21.688779997136063,11.922043375165341,16.380181137680616
252,roberta-base,DY3-NS_LYR-11,torch.Size([2304]),1,12,0,32.93869140566294,7.232318283962541,10.192530405065362,20.732518932373985,13.984708007355524,17.01615340688407
253,roberta-base,DY5_LYR-11,torch.Size([3840]),1,12,0,33.35926166501708,2.17569719536894,13.814355676121833,14.449252022128139,13.470404377442643,15.45379418721573
254,roberta-base,DY5-NS_LYR-11,torch.Size([3840]),1,12,0,33.515991892572714,0.259076656911957,7.506259341135878,21.26755291581171,20.402178564878078,16.59021187426207
255,roberta-base,CLS_LYR-12,torch.Size([768]),1,12,0,42.39987837939451,30.316179175401036,42.74141143540249,51.081813902450016,55.791830250450914,44.466222628619796
256,roberta-base,AVG_LYR-12,torch.Size([768]),1,12,0,28.668962994800978,8.794273228060439,13.986372368616731,23.78794308812028,34.54801009543572,21.95711235500683
257,roberta-base,SUM_LYR-12,torch.Size([768]),1,12,0,28.668958371130294,8.794309254067278,13.986377547132792,23.787974564189195,34.54801239839933,21.95712642698378
258,roberta-base,MAX_LYR-12,torch.Size([768]),1,12,0,44.355195310197104,31.5156824893911,42.708805784474265,48.14192156222485,49.424400326132776,43.22920109448402
259,roberta-base,AVG-NS_LYR-12,torch.Size([768]),1,12,0,28.56402783478601,8.714619422047043,13.895837282965726,23.679445307893467,34.4889407251164,21.86857411456173
260,roberta-base,SUM-NS_LYR-12,torch.Size([768]),1,12,0,28.564022481160002,8.714638453873597,13.895803001488213,23.67937132802694,34.488909725301035,21.86854899796996
261,roberta-base,MAX-NS_LYR-12,torch.Size([768]),1,12,0,34.63014548003959,30.977633202048533,36.19517939109411,32.48058362528659,45.10373291010259,35.87745492171428
262,roberta-base,CLS+AVG_LYR-12,torch.Size([1536]),1,12,0,30.202529760162257,10.141235326840237,15.724161901868255,25.892718139619397,36.095409559779824,23.611210937653993
263,roberta-base,CLS+SUM_LYR-12,torch.Size([1536]),1,12,0,28.672246524344676,8.795586028854844,13.98835655414549,23.78936605529823,34.54969694040928,21.959050420610502
264,roberta-base,CLS+MAX_LYR-12,torch.Size([1536]),1,12,0,43.909749344860614,30.821572072258153,41.79068850572176,46.75210485788356,49.21610695566485,42.49804434727779
265,roberta-base,CLS+AVG-NS_LYR-12,torch.Size([1536]),1,12,0,30.068671010162763,9.988776313694766,15.57677267676352,25.700480400652904,35.93884959382877,23.454709999020544
266,roberta-base,CLS+SUM-NS_LYR-12,torch.Size([1536]),1,12,0,28.56749600738989,8.715867498739227,13.89783078714488,23.680692102091648,34.49079695397238,21.870536669867604
267,roberta-base,CLS+MAX-NS_LYR-12,torch.Size([1536]),1,12,0,34.48195511902934,30.425701411423496,35.35741920204429,31.684778261761597,44.88209672170898,35.36639014319355
268,roberta-base,DY3_LYR-12,torch.Size([2304]),1,12,0,34.05340496534201,2.791316860276012,10.844710058786863,21.424634354076282,10.792781563770202,15.981369560450275
269,roberta-base,DY3-NS_LYR-12,torch.Size([2304]),1,12,0,32.46133266644485,6.676018365225281,9.962351304630406,20.036431829900412,13.848415173678625,16.596909867975917
270,roberta-base,DY5_LYR-12,torch.Size([3840]),1,12,0,32.88605878326615,1.7829120326838783,14.288476163621242,13.295575760739606,12.745632102439206,14.999730968550017
271,roberta-base,DY5-NS_LYR-12,torch.Size([3840]),1,12,0,33.57716697089255,-0.018482392885529886,7.683136431949114,20.752629498552693,19.110232029329968,16.22093650756776
272,roberta-base,CLS_SUML4L,torch.Size([768]),1,12,0,33.89787935220062,19.245036395662343,33.08698285663863,36.085992407222825,35.808085795974065,31.62479536153969
273,roberta-base,AVG_SUML4L,torch.Size([768]),1,12,0,30.193320812482995,9.704663663486356,14.34143712923292,24.576455244971083,35.00041887202768,22.763259144440205
274,roberta-base,SUM_SUML4L,torch.Size([768]),1,12,0,30.193328036391865,9.70462641468688,14.34142228195809,24.5764117746044,35.000454559287775,22.7632486133858
275,roberta-base,MAX_SUML4L,torch.Size([768]),1,12,0,50.044333723268444,33.23033586419846,51.28285779271864,60.391294961718266,58.06427627205498,50.60261972279176
276,roberta-base,AVG-NS_SUML4L,torch.Size([768]),1,12,0,30.075307025085724,9.698134608905203,14.311109132432023,24.44988303098788,35.019923019610644,22.710871363404294
277,roberta-base,SUM-NS_SUML4L,torch.Size([768]),1,12,0,30.07522558673926,9.698152587012114,14.311144797098285,24.449881512701822,35.01977036776748,22.710834970263793
278,roberta-base,MAX-NS_SUML4L,torch.Size([768]),1,12,0,29.456180964384526,28.70838893419406,34.45531549485569,30.187319368651234,44.11371548774438,33.38418404996598
279,roberta-base,CLS+AVG_SUML4L,torch.Size([1536]),1,12,0,30.274234579050706,9.969687456741212,14.671425494672796,24.93418163099162,35.29900992307836,23.02970781690694
280,roberta-base,CLS+SUM_SUML4L,torch.Size([1536]),1,12,0,30.196227165115243,9.702374307166828,14.341579254504438,24.5759314171451,35.00107416499814,22.763437261785946
281,roberta-base,CLS+MAX_SUML4L,torch.Size([1536]),1,12,0,49.80448356265619,32.34939706008611,50.325596516184476,59.28969482175036,57.66957636454336,49.8877496650441
282,roberta-base,CLS+AVG-NS_SUML4L,torch.Size([1536]),1,12,0,30.216177760927128,9.984421684148852,14.663632203835638,24.80849949305491,35.29421721226853,22.993389670847012
283,roberta-base,CLS+SUM-NS_SUML4L,torch.Size([1536]),1,12,0,30.078363903923133,9.695884423981036,14.311233647674332,24.449305004202948,35.020933209519114,22.711144037860112
284,roberta-base,CLS+MAX-NS_SUML4L,torch.Size([1536]),1,12,0,29.4412910501199,28.33130001357728,33.963903326136744,29.772324329573895,44.15076353257314,33.13191645039619
285,roberta-base,DY3_SUML4L,torch.Size([2304]),1,12,0,34.377514683830505,3.5043785161059016,11.186645621310255,21.756112666771106,11.675598691919438,16.50005003598744
286,roberta-base,DY3-NS_SUML4L,torch.Size([2304]),1,12,0,33.08186611180213,7.701181890504752,10.30610075502696,20.631023878806687,14.234609812501853,17.190956489728475
287,roberta-base,DY5_SUML4L,torch.Size([3840]),1,12,0,33.61563343560855,2.173885725329296,14.335934036642053,13.97433852882822,13.842768947256973,15.588512134733017
288,roberta-base,DY5-NS_SUML4L,torch.Size([3840]),1,12,0,33.748889156758715,0.1587886451219757,7.592353915605956,21.212869645493797,20.316701396740918,16.605920551944273
289,roberta-base,CLS_AVGL4L,torch.Size([768]),1,12,0,33.89787935220062,19.245036395662343,33.08698285663863,36.085992407222825,35.808085795974065,31.62479536153969
290,roberta-base,AVG_AVGL4L,torch.Size([768]),1,12,0,30.193320812482995,9.704663663486356,14.34143712923292,24.576455244971083,35.00041887202768,22.763259144440205
291,roberta-base,SUM_AVGL4L,torch.Size([768]),1,12,0,30.193328036391865,9.70462641468688,14.34142228195809,24.5764117746044,35.000454559287775,22.7632486133858
292,roberta-base,MAX_AVGL4L,torch.Size([768]),1,12,0,50.044333723268444,33.23033586419846,51.28285779271864,60.391294961718266,58.06427627205498,50.60261972279176
293,roberta-base,AVG-NS_AVGL4L,torch.Size([768]),1,12,0,30.075307025085724,9.698134608905203,14.311109132432023,24.44988303098788,35.019923019610644,22.710871363404294
294,roberta-base,SUM-NS_AVGL4L,torch.Size([768]),1,12,0,30.07522558673926,9.698152587012114,14.311144797098285,24.449881512701822,35.01977036776748,22.710834970263793
295,roberta-base,MAX-NS_AVGL4L,torch.Size([768]),1,12,0,29.456180964384526,28.70838893419406,34.45531549485569,30.187319368651234,44.11371548774438,33.38418404996598
296,roberta-base,CLS+AVG_AVGL4L,torch.Size([1536]),1,12,0,30.274234579050706,9.969687456741212,14.671425494672796,24.93418163099162,35.29900992307836,23.02970781690694
297,roberta-base,CLS+SUM_AVGL4L,torch.Size([1536]),1,12,0,30.196227165115243,9.702374307166828,14.341579254504438,24.5759314171451,35.00107416499814,22.763437261785946
298,roberta-base,CLS+MAX_AVGL4L,torch.Size([1536]),1,12,0,49.80448356265619,32.34939706008611,50.325596516184476,59.28969482175036,57.66957636454336,49.8877496650441
299,roberta-base,CLS+AVG-NS_AVGL4L,torch.Size([1536]),1,12,0,30.216177760927128,9.984421684148852,14.663632203835638,24.80849949305491,35.29421721226853,22.993389670847012
300,roberta-base,CLS+SUM-NS_AVGL4L,torch.Size([1536]),1,12,0,30.078363903923133,9.695884423981036,14.311233647674332,24.449305004202948,35.020933209519114,22.711144037860112
301,roberta-base,CLS+MAX-NS_AVGL4L,torch.Size([1536]),1,12,0,29.4412910501199,28.33130001357728,33.963903326136744,29.772324329573895,44.15076353257314,33.13191645039619
302,roberta-base,DY3_AVGL4L,torch.Size([2304]),1,12,0,34.377514683830505,3.5043785161059016,11.186645621310255,21.756112666771106,11.675598691919438,16.50005003598744
303,roberta-base,DY3-NS_AVGL4L,torch.Size([2304]),1,12,0,33.08186611180213,7.701181890504752,10.30610075502696,20.631023878806687,14.234609812501853,17.190956489728475
304,roberta-base,DY5_AVGL4L,torch.Size([3840]),1,12,0,33.61563343560855,2.173885725329296,14.335934036642053,13.97433852882822,13.842768947256973,15.588512134733017
305,roberta-base,DY5-NS_AVGL4L,torch.Size([3840]),1,12,0,33.748889156758715,0.1587886451219757,7.592353915605956,21.212869645493797,20.316701396740918,16.605920551944273
306,roberta-base,CLS_SUMALL,torch.Size([768]),1,12,0,37.842494672009394,16.87921584604564,28.88613564199753,34.21651196202328,31.88970617701826,29.942812859818822
307,roberta-base,AVG_SUMALL,torch.Size([768]),1,12,0,29.54121485187016,10.020539653230305,13.943769048425992,24.57792912023323,33.59784054066305,22.336258642884548
308,roberta-base,SUM_SUMALL,torch.Size([768]),1,12,0,29.541286056939864,10.020529108413996,13.943819549342129,24.577941850949163,33.59782521419362,22.336280355967755
309,roberta-base,MAX_SUMALL,torch.Size([768]),1,12,0,53.48012497053778,38.341449384737864,55.88957066946283,64.38759292373122,62.36266730050261,54.89228104979446
310,roberta-base,AVG-NS_SUMALL,torch.Size([768]),1,12,0,29.408571845188874,10.02037526303743,13.928812944357269,24.45905958537855,33.613022443565086,22.285968416305444
311,roberta-base,SUM-NS_SUMALL,torch.Size([768]),1,12,0,29.40866951978764,10.02043271973399,13.9287896697447,24.458949579089257,33.61277586011612,22.285923469694342
312,roberta-base,MAX-NS_SUMALL,torch.Size([768]),1,12,0,39.98583640973069,35.6692377691063,45.5020239198639,43.86851062355587,53.82532311457844,43.770186367367046
313,roberta-base,CLS+AVG_SUMALL,torch.Size([1536]),1,12,0,29.174214394461966,10.092620013265774,14.019020633870962,24.775224372594934,33.85446488077394,22.383108858993516
314,roberta-base,CLS+SUM_SUMALL,torch.Size([1536]),1,12,0,29.544294956933033,10.016162201728514,13.94323108016193,24.576471169177204,33.598645115805915,22.335760904761322
315,roberta-base,CLS+MAX_SUMALL,torch.Size([1536]),1,12,0,53.07744240391761,37.25506842121077,54.7365560397658,63.291866288729715,61.900808199279275,54.05234827058064
316,roberta-base,CLS+AVG-NS_SUMALL,torch.Size([1536]),1,12,0,29.107152329403252,10.118279901347403,14.031665605616665,24.66879777380702,33.86812478493609,22.358804079022086
317,roberta-base,CLS+SUM-NS_SUMALL,torch.Size([1536]),1,12,0,29.411820883504998,10.01582506937269,13.928221830628651,24.457286159751632,33.61447480005274,22.285525748662145
318,roberta-base,CLS+MAX-NS_SUMALL,torch.Size([1536]),1,12,0,39.650105021648706,34.843662310755214,44.51662369648097,43.191173356479176,53.66962446974719,43.17423777102225
319,roberta-base,DY3_SUMALL,torch.Size([2304]),1,12,0,34.25022250528343,3.3952052019238503,10.849815238259898,21.35430045450112,10.407841547453481,16.051476989484357
320,roberta-base,DY3-NS_SUMALL,torch.Size([2304]),1,12,0,32.77219538117356,7.816853022911774,9.986551366211698,20.110434697090476,13.548896937138485,16.8469862809052
321,roberta-base,DY5_SUMALL,torch.Size([3840]),1,12,0,33.63415714098713,1.9848431025490432,14.367265106156191,13.265319626255334,13.583090507427048,15.366935096674947
322,roberta-base,DY5-NS_SUMALL,torch.Size([3840]),1,12,0,33.493410160701416,-0.2812157992242289,7.31467210245196,20.96875068326903,19.647118786409305,16.228547186721496
323,roberta-base,CLS_AVGALL,torch.Size([768]),1,12,0,37.90048978878717,16.95358065332231,28.842032903170452,34.196458825494666,31.706809357693643,29.919874305693646
324,roberta-base,AVG_AVGALL,torch.Size([768]),1,12,0,29.541219884614883,10.020607489109217,13.943822947281559,24.577926869423518,33.597718436007014,22.33625912528724
325,roberta-base,SUM_AVGALL,torch.Size([768]),1,12,0,29.54118159223158,10.02056013766905,13.94375746301787,24.577919154757296,33.597740536134026,22.336231776761966
326,roberta-base,MAX_AVGALL,torch.Size([768]),1,12,0,53.480170063739926,38.34142561113318,55.88956286109453,64.38763839724228,62.36266694303818,54.89229277524962
327,roberta-base,AVG-NS_AVGALL,torch.Size([768]),1,12,0,29.408593564368317,10.020419879772218,13.928771667604378,24.459043876934015,33.613094273144235,22.285984652364636
328,roberta-base,SUM-NS_AVGALL,torch.Size([768]),1,12,0,29.40861117218958,10.020395924275133,13.928784552549914,24.45905341209845,33.61296550619001,22.285962113460617
