Modelo,Pooling,Nhid,MR,CR,SUBJ,MPQA,SST2,SST5,TREC,MRPC
bert-large-uncased,_mean_exclude_cls_sep-3,0,"{'devacc': np.float64(75.53), 'acc': np.float64(74.47), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(77.04), 'acc': np.float64(76.16), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(92.19), 'acc': np.float64(91.35), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(88.55), 'acc': np.float64(88.23), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(79.93), 'acc': 81.38, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(41.51), 'acc': 42.9, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(78.47), 'acc': 82.0, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(72.79), 'acc': 71.71, 'f1': 80.83, 'ndev': 4076, 'ntest': 1725}"
bert-large-uncased,_concat_cls_with_mean-3,0,"{'devacc': np.float64(75.46), 'acc': np.float64(74.74), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(78.59), 'acc': np.float64(76.9), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(92.09), 'acc': np.float64(91.15), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(88.08), 'acc': np.float64(87.57), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(80.28), 'acc': 81.44, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(41.96), 'acc': 42.08, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(77.93), 'acc': 82.4, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(73.06), 'acc': 71.71, 'f1': 80.29, 'ndev': 4076, 'ntest': 1725}"
bert-large-uncased,_concat_cls_with_mean_exclude_cls_sep-3,0,"{'devacc': np.float64(75.53), 'acc': np.float64(74.66), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(78.96), 'acc': np.float64(77.27), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(92.22), 'acc': np.float64(90.75), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(88.6), 'acc': np.float64(88.01), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(79.93), 'acc': 81.27, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(41.69), 'acc': 42.04, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(78.43), 'acc': 82.0, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(73.21), 'acc': 72.52, 'f1': 81.18, 'ndev': 4076, 'ntest': 1725}"
bert-large-uncased,_concat_mean_3_tokens-3,0,"{'devacc': np.float64(76.11), 'acc': np.float64(75.1), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(79.75), 'acc': np.float64(78.57), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(92.92), 'acc': np.float64(92.26), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(88.51), 'acc': np.float64(87.72), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(76.26), 'acc': 78.42, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(40.96), 'acc': 41.09, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(84.02), 'acc': 84.6, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(71.27), 'acc': 67.83, 'f1': 75.84, 'ndev': 4076, 'ntest': 1725}"
bert-large-uncased,_concat_mean_3_tokens_exclude_cls_and_sep-3,0,"{'devacc': np.float64(75.75), 'acc': np.float64(75.33), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(79.62), 'acc': np.float64(77.85), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(92.91), 'acc': np.float64(92.06), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(88.24), 'acc': np.float64(88.0), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(76.38), 'acc': 78.03, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(41.14), 'acc': 39.14, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(83.8), 'acc': 87.2, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(71.0), 'acc': 68.41, 'f1': 75.96, 'ndev': 4076, 'ntest': 1725}"
bert-large-uncased,_concat_mean_5_tokens-3,0,"{'devacc': np.float64(76.02), 'acc': np.float64(75.31), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(79.91), 'acc': np.float64(78.91), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(92.97), 'acc': np.float64(92.61), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(87.67), 'acc': np.float64(87.41), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(77.98), 'acc': 78.09, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(40.42), 'acc': 39.91, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(84.21), 'acc': 84.4, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(70.46), 'acc': 67.3, 'f1': 75.79, 'ndev': 4076, 'ntest': 1725}"
bert-large-uncased,_concat_mean_5_tokens_exclude_cls_and_sep-3,0,"{'devacc': np.float64(75.92), 'acc': np.float64(75.4), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(79.51), 'acc': np.float64(79.18), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(92.88), 'acc': np.float64(91.93), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(68.77), 'acc': np.float64(68.77), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(49.08), 'acc': 50.08, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(40.24), 'acc': 39.77, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(85.03), 'acc': 86.6, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(71.42), 'acc': 68.35, 'f1': 78.11, 'ndev': 4076, 'ntest': 1725}"
bert-large-uncased,_cls-4,0,"{'devacc': np.float64(69.66), 'acc': np.float64(68.08), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(63.76), 'acc': np.float64(63.76), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(89.41), 'acc': np.float64(88.95), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(80.35), 'acc': np.float64(82.79), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(76.26), 'acc': 76.66, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(35.42), 'acc': 35.57, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(63.77), 'acc': 66.0, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(67.57), 'acc': 66.49, 'f1': 79.87, 'ndev': 4076, 'ntest': 1725}"
bert-large-uncased,_mean-4,0,"{'devacc': np.float64(75.22), 'acc': np.float64(74.29), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(76.67), 'acc': np.float64(75.97), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(92.59), 'acc': np.float64(92.1), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(87.93), 'acc': np.float64(87.78), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(80.28), 'acc': 81.27, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(42.23), 'acc': 42.22, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(77.48), 'acc': 83.6, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(72.84), 'acc': 71.59, 'f1': 81.73, 'ndev': 4076, 'ntest': 1725}"
bert-large-uncased,_mean_exclude_cls_sep-4,0,"{'devacc': np.float64(75.39), 'acc': np.float64(74.5), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(77.55), 'acc': np.float64(77.03), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(92.65), 'acc': np.float64(91.49), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(88.52), 'acc': np.float64(88.2), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(79.7), 'acc': 80.89, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(42.6), 'acc': 42.58, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(78.34), 'acc': 86.0, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(72.84), 'acc': 72.52, 'f1': 81.43, 'ndev': 4076, 'ntest': 1725}"
bert-large-uncased,_concat_cls_with_mean-4,0,"{'devacc': np.float64(75.46), 'acc': np.float64(74.48), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(78.48), 'acc': np.float64(76.71), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(92.75), 'acc': np.float64(91.46), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(87.78), 'acc': np.float64(87.19), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(80.85), 'acc': 81.22, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(42.69), 'acc': 42.71, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(77.81), 'acc': 81.4, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(73.45), 'acc': 71.88, 'f1': 81.69, 'ndev': 4076, 'ntest': 1725}"
bert-large-uncased,_concat_cls_with_mean_exclude_cls_sep-4,0,"{'devacc': np.float64(75.55), 'acc': np.float64(74.67), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(78.84), 'acc': np.float64(76.32), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(92.74), 'acc': np.float64(91.46), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(88.53), 'acc': np.float64(87.82), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(81.31), 'acc': 81.22, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(41.78), 'acc': 42.67, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(79.6), 'acc': 82.2, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(73.38), 'acc': 72.64, 'f1': 82.05, 'ndev': 4076, 'ntest': 1725}"
