,Modelo,Pooling,nhid,epochs,qtd_layers,MR,CR,SUBJ,MPQA,SST2,SST5,TREC,MRPC,Avg_with_SST5,Avg_without_SST5
75,answerdotai/ModernBERT-base,_concat_cls_with_mean-9,0,1,22,75.62,78.78,91.47,84.61,80.62,43.6,81.16,67.57,75.42875000000001,79.97571428571428
76,answerdotai/ModernBERT-base,_concat_cls_with_mean_exclude_cls_sep-9,0,1,22,75.73,78.9,91.59,85.43,80.85,42.69,82.08,67.96,75.65375,80.36285714285714
77,answerdotai/ModernBERT-base,_concat_mean_3_tokens-9,0,1,22,76.4,81.27,91.71,85.47,80.16,43.51,84.9,68.23,76.45625,81.16285714285713
78,answerdotai/ModernBERT-base,_concat_mean_3_tokens_exclude_cls_and_sep-9,0,1,22,76.32,81.46,91.66,85.57,80.28,42.69,85.05,69.09,76.515,81.34714285714286
79,answerdotai/ModernBERT-base,_concat_mean_5_tokens-9,0,1,22,76.01,80.36,91.86,85.1,80.16,42.33,85.99,68.62,76.30375,81.15714285714286
80,answerdotai/ModernBERT-base,_concat_mean_5_tokens_exclude_cls_and_sep-9,0,1,22,75.97,79.94,91.71,68.77,80.28,41.51,85.49,68.35,74.0025,78.64428571428572
81,answerdotai/ModernBERT-base,_cls-10,0,1,22,70.3,69.03,88.09,75.85,76.61,38.42,66.75,66.88,68.99125000000001,73.35857142857142
82,answerdotai/ModernBERT-base,_mean-10,0,1,22,76.32,77.38,90.47,84.45,81.19,44.96,80.98,71.64,75.92375,80.34714285714287
83,answerdotai/ModernBERT-base,_mean_exclude_cls_sep-10,0,1,22,76.88,79.31,90.69,85.56,81.54,44.5,81.62,71.88,76.4975,81.06857142857143
84,answerdotai/ModernBERT-base,_concat_cls_with_mean-10,0,1,22,76.39,78.65,91.24,83.95,82.22,42.42,81.09,66.34,75.28750000000001,79.98285714285716
85,answerdotai/ModernBERT-base,_concat_cls_with_mean_exclude_cls_sep-10,0,1,22,76.61,79.74,91.48,85.31,81.65,43.14,82.1,64.13,75.52,80.14571428571428
86,answerdotai/ModernBERT-base,_concat_mean_3_tokens-10,0,1,22,76.82,82.57,91.83,85.3,80.96,43.96,85.31,67.64,76.79875,81.49
87,answerdotai/ModernBERT-base,_concat_mean_3_tokens_exclude_cls_and_sep-10,0,1,22,76.7,82.55,91.78,85.5,80.62,43.42,85.69,69.11,76.92125,81.70714285714284
88,answerdotai/ModernBERT-base,_concat_mean_5_tokens-10,0,1,22,76.3,81.87,91.98,84.81,81.31,41.33,86.52,68.82,76.6175,81.65857142857143
89,answerdotai/ModernBERT-base,_concat_mean_5_tokens_exclude_cls_and_sep-10,0,1,22,76.36,81.14,91.81,68.77,79.93,41.05,85.8,68.13,74.12375,78.84857142857143
90,answerdotai/ModernBERT-base,_cls-11,0,1,22,70.68,69.03,88.25,77.3,78.21,40.33,67.81,67.47,69.88499999999999,74.10714285714286
91,answerdotai/ModernBERT-base,_mean-11,0,1,22,76.79,79.49,90.73,84.32,82.8,44.78,81.33,72.38,76.5775,81.11999999999999
92,answerdotai/ModernBERT-base,_mean_exclude_cls_sep-11,0,1,22,77.04,79.86,90.88,85.32,82.45,45.14,83.31,71.03,76.87875,81.41285714285713
93,answerdotai/ModernBERT-base,_concat_cls_with_mean-11,0,1,22,76.47,79.78,91.47,83.9,81.54,43.69,82.36,67.79,75.875,80.47285714285715
94,answerdotai/ModernBERT-base,_concat_cls_with_mean_exclude_cls_sep-11,0,1,22,76.87,81.0,91.59,85.29,81.65,44.96,83.9,65.73,76.37375,80.86142857142856
95,answerdotai/ModernBERT-base,_concat_mean_3_tokens-11,0,1,22,76.94,82.78,91.82,85.17,81.77,44.78,86.45,67.84,77.19375000000001,81.82428571428571
96,answerdotai/ModernBERT-base,_concat_mean_3_tokens_exclude_cls_and_sep-11,0,1,22,76.94,82.71,91.86,85.33,80.96,43.69,86.5,68.28,77.03375,81.79714285714284
97,answerdotai/ModernBERT-base,_concat_mean_5_tokens-11,0,1,22,76.7,81.91,92.05,84.56,82.22,41.51,86.96,68.11,76.75250000000001,81.78714285714285
98,answerdotai/ModernBERT-base,_concat_mean_5_tokens_exclude_cls_and_sep-11,0,1,22,76.6,81.91,91.91,68.77,80.96,43.87,86.81,67.64,74.80874999999999,79.22857142857143
99,answerdotai/ModernBERT-base,_cls-12,0,1,22,72.0,73.56,88.55,78.36,79.82,40.42,68.42,67.54,71.08375000000001,75.46428571428571
100,answerdotai/ModernBERT-base,_mean-12,0,1,22,75.19,70.73,89.0,79.58,81.54,41.51,75.86,67.54,72.61874999999999,77.06285714285715
101,answerdotai/ModernBERT-base,_mean_exclude_cls_sep-12,0,1,22,77.43,79.48,91.12,85.05,82.34,44.87,84.06,66.34,76.33625000000002,80.83142857142857
102,answerdotai/ModernBERT-base,_concat_cls_with_mean-12,0,1,22,75.53,77.88,91.0,80.77,81.77,41.05,78.54,67.35,74.23625,78.97714285714287
103,answerdotai/ModernBERT-base,_concat_cls_with_mean_exclude_cls_sep-12,0,1,22,77.27,80.73,91.91,84.92,82.22,44.32,84.48,66.41,76.53249999999998,81.13428571428571
104,answerdotai/ModernBERT-base,_concat_mean_3_tokens-12,0,1,22,76.91,83.09,91.9,85.02,81.08,43.96,87.25,67.79,77.125,81.86285714285714
105,answerdotai/ModernBERT-base,_concat_mean_3_tokens_exclude_cls_and_sep-12,0,1,22,76.89,82.85,91.94,85.22,81.77,44.05,86.98,68.77,77.30874999999999,82.05999999999999
106,answerdotai/ModernBERT-base,_concat_mean_5_tokens-12,0,1,22,76.99,82.13,92.14,84.58,81.65,43.51,87.53,68.99,77.19,82.00142857142858
107,answerdotai/ModernBERT-base,_concat_mean_5_tokens_exclude_cls_and_sep-12,0,1,22,76.81,81.9,92.08,68.77,81.65,42.87,87.23,69.23,75.06750000000001,79.66714285714286
108,answerdotai/ModernBERT-base,_cls-13,0,1,22,72.03,73.97,89.04,77.57,78.78,39.69,69.59,67.54,71.02624999999999,75.50285714285714
109,answerdotai/ModernBERT-base,_mean-13,0,1,22,74.99,72.35,89.88,79.27,81.88,41.51,77.09,67.54,73.06374999999998,77.57142857142856
110,answerdotai/ModernBERT-base,_mean_exclude_cls_sep-13,0,1,22,77.37,79.28,91.3,85.17,82.91,44.23,84.7,71.3,77.0325,81.71857142857142
111,answerdotai/ModernBERT-base,_concat_cls_with_mean-13,0,1,22,75.61,78.09,91.47,80.03,82.11,40.78,79.26,66.19,74.1925,78.96571428571428
112,answerdotai/ModernBERT-base,_concat_cls_with_mean_exclude_cls_sep-13,0,1,22,77.32,80.94,92.28,84.99,82.68,43.69,84.83,67.47,76.775,81.50142857142858
113,answerdotai/ModernBERT-base,_concat_mean_3_tokens-13,0,1,22,77.22,83.08,91.97,84.8,81.65,45.69,87.95,68.25,77.57625,82.13142857142859
114,answerdotai/ModernBERT-base,_concat_mean_3_tokens_exclude_cls_and_sep-13,0,1,22,77.28,82.93,92.03,85.14,81.88,43.96,87.49,69.06,77.47125,82.25857142857141
115,answerdotai/ModernBERT-base,_concat_mean_5_tokens-13,0,1,22,77.05,81.54,92.21,84.42,81.19,43.32,88.48,69.23,77.18,82.01714285714286
116,answerdotai/ModernBERT-base,_concat_mean_5_tokens_exclude_cls_and_sep-13,0,1,22,76.93,81.41,92.14,68.77,81.88,43.42,87.64,68.79,75.1225,79.65142857142857
117,answerdotai/ModernBERT-base,_cls-14,0,1,22,72.77,73.59,88.73,77.45,79.59,39.33,73.04,67.57,71.50874999999999,76.10571428571428
118,answerdotai/ModernBERT-base,_mean-14,0,1,22,75.95,72.83,90.32,79.48,82.68,42.6,78.21,67.62,73.71125,78.15571428571427
119,answerdotai/ModernBERT-base,_mean_exclude_cls_sep-14,0,1,22,78.0,80.96,91.73,85.1,84.06,43.42,85.31,71.91,77.56124999999999,82.43857142857142
120,answerdotai/ModernBERT-base,_concat_cls_with_mean-14,0,1,22,76.71,78.97,91.89,79.69,82.91,42.05,80.21,66.22,74.83125,79.5142857142857
121,answerdotai/ModernBERT-base,_concat_cls_with_mean_exclude_cls_sep-14,0,1,22,78.25,82.93,92.68,84.89,84.06,44.5,85.2,67.54,77.50625,82.22142857142856
122,answerdotai/ModernBERT-base,_concat_mean_3_tokens-14,0,1,22,78.12,83.96,92.31,84.83,81.54,45.41,87.73,68.43,77.79124999999999,82.41714285714286
123,answerdotai/ModernBERT-base,_concat_mean_3_tokens_exclude_cls_and_sep-14,0,1,22,78.11,83.74,92.27,85.27,82.0,44.5,87.42,68.72,77.75375,82.50428571428571
124,answerdotai/ModernBERT-base,_concat_mean_5_tokens-14,0,1,22,77.94,82.91,92.37,84.44,82.34,44.14,88.46,69.48,77.76,82.56285714285714
125,answerdotai/ModernBERT-base,_concat_mean_5_tokens_exclude_cls_and_sep-14,0,1,22,77.75,82.88,92.27,68.77,82.34,43.69,87.45,68.65,75.475,80.01571428571428
126,answerdotai/ModernBERT-base,_cls-15,0,1,22,73.13,73.99,89.36,76.7,80.39,41.05,73.73,67.54,71.98625,76.4057142857143
127,answerdotai/ModernBERT-base,_mean-15,0,1,22,76.72,76.4,90.9,79.25,82.8,41.87,79.9,67.54,74.4225,79.07285714285715
128,answerdotai/ModernBERT-base,_mean_exclude_cls_sep-15,0,1,22,78.71,81.28,92.32,84.91,84.17,44.32,85.89,67.08,77.33500000000001,82.05142857142857
129,answerdotai/ModernBERT-base,_concat_cls_with_mean-15,0,1,22,77.0,78.22,92.37,79.81,83.37,42.78,82.02,67.52,75.38624999999999,80.0442857142857
130,answerdotai/ModernBERT-base,_concat_cls_with_mean_exclude_cls_sep-15,0,1,22,78.73,83.25,93.12,84.54,84.52,43.87,86.01,70.12,78.02000000000001,82.89857142857143
131,answerdotai/ModernBERT-base,_concat_mean_3_tokens-15,0,1,22,78.44,84.17,92.66,84.44,83.26,45.59,88.0,68.13,78.08625,82.72857142857143
132,answerdotai/ModernBERT-base,_concat_mean_3_tokens_exclude_cls_and_sep-15,0,1,22,78.52,84.09,92.55,84.92,83.26,44.6,87.97,68.65,78.07000000000001,82.85142857142857
133,answerdotai/ModernBERT-base,_concat_mean_5_tokens-15,0,1,22,78.27,82.78,92.68,84.1,83.26,43.51,88.13,69.23,77.745,82.63571428571429
134,answerdotai/ModernBERT-base,_concat_mean_5_tokens_exclude_cls_and_sep-15,0,1,22,78.03,82.96,92.63,68.77,83.14,43.6,88.08,69.43,75.83000000000001,80.4342857142857
135,answerdotai/ModernBERT-base,_cls-16,0,1,22,71.76,72.77,88.61,70.08,76.95,39.87,52.64,67.0,67.46,71.40142857142857
136,answerdotai/ModernBERT-base,_mean-16,0,1,22,76.57,70.79,90.71,76.28,84.17,39.06,75.35,67.54,72.55875,77.3442857142857
137,answerdotai/ModernBERT-base,_mean_exclude_cls_sep-16,0,1,22,77.73,77.89,91.3,83.72,83.72,41.24,80.81,67.69,75.51250000000002,80.40857142857143
138,answerdotai/ModernBERT-base,_concat_cls_with_mean-16,0,1,22,76.02,76.97,91.75,78.0,82.45,41.96,70.8,67.62,73.19624999999999,77.65857142857143
