Modelo,Pooling,MR,CR,SUBJ,MPQA,SST2,SST5,TREC,MRPC
bert-base-uncased,_mean_pooling_8,"{'devacc': np.float64(79.46), 'acc': np.float64(78.63), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(83.96), 'acc': np.float64(82.33), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(94.59), 'acc': np.float64(93.8), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(89.54), 'acc': np.float64(89.26), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(82.8), 'acc': 81.77, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(45.96), 'acc': 46.52, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(84.72), 'acc': 89.6, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(72.23), 'acc': 67.83, 'f1': 80.03, 'ndev': 4076, 'ntest': 1725}"
bert-base-uncased,_mean_pooling_no_cls_and_sep_8,"{'devacc': np.float64(79.46), 'acc': np.float64(78.63), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(83.96), 'acc': np.float64(82.33), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(94.59), 'acc': np.float64(93.8), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(89.54), 'acc': np.float64(89.26), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(82.8), 'acc': 81.77, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(45.96), 'acc': 46.52, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(84.72), 'acc': 89.6, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(72.23), 'acc': 67.83, 'f1': 80.03, 'ndev': 4076, 'ntest': 1725}"
bert-base-uncased,_concat_cls_layer_with_mean_pooling_8,"{'devacc': np.float64(80.24), 'acc': np.float64(79.77), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(82.76), 'acc': np.float64(81.59), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(94.85), 'acc': np.float64(94.37), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(89.59), 'acc': np.float64(89.34), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(83.6), 'acc': 82.37, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(45.32), 'acc': 45.48, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(85.6), 'acc': 90.2, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(72.62), 'acc': 73.57, 'f1': 82.35, 'ndev': 4076, 'ntest': 1725}"
bert-base-uncased,_concat_cls_layer_with_mean_pooling_no_cls_and_sep_8,"{'devacc': np.float64(80.24), 'acc': np.float64(79.77), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(82.76), 'acc': np.float64(81.59), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(94.85), 'acc': np.float64(94.37), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(89.59), 'acc': np.float64(89.34), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(83.6), 'acc': 82.37, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(45.32), 'acc': 45.48, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(85.6), 'acc': 90.2, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(72.62), 'acc': 73.57, 'f1': 82.35, 'ndev': 4076, 'ntest': 1725}"
bert-base-uncased,_concat_3_tokens_mean_pooling_8,"{'devacc': np.float64(80.8), 'acc': np.float64(80.38), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(85.14), 'acc': np.float64(83.65), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(95.03), 'acc': np.float64(94.66), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(90.16), 'acc': np.float64(89.95), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(82.34), 'acc': 81.77, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(45.59), 'acc': 44.89, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(88.44), 'acc': 91.0, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(71.64), 'acc': 69.39, 'f1': 77.74, 'ndev': 4076, 'ntest': 1725}"
bert-base-uncased,_concat_5_tokens_mean_pooling_8,"{'devacc': np.float64(80.66), 'acc': np.float64(80.51), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(85.57), 'acc': np.float64(84.43), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(95.3), 'acc': np.float64(94.72), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(89.47), 'acc': np.float64(88.7), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(82.45), 'acc': 82.98, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(44.41), 'acc': 44.62, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(89.49), 'acc': 94.2, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(72.42), 'acc': 69.16, 'f1': 78.48, 'ndev': 4076, 'ntest': 1725}"
bert-base-uncased,_concat_3_tokens_mean_pooling_no_cls_and_sep_8,"{'devacc': np.float64(80.8), 'acc': np.float64(80.38), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(85.14), 'acc': np.float64(83.65), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(95.03), 'acc': np.float64(94.66), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(90.16), 'acc': np.float64(89.95), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(82.34), 'acc': 81.77, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(45.59), 'acc': 44.89, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(88.44), 'acc': 91.0, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(71.64), 'acc': 69.39, 'f1': 77.74, 'ndev': 4076, 'ntest': 1725}"
bert-base-uncased,_concat_5_tokens_mean_pooling_no_cls_and_sep_8,"{'devacc': np.float64(80.66), 'acc': np.float64(80.51), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(85.57), 'acc': np.float64(84.43), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(95.3), 'acc': np.float64(94.72), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(89.47), 'acc': np.float64(88.7), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(82.45), 'acc': 82.98, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(44.41), 'acc': 44.62, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(89.49), 'acc': 94.2, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(72.42), 'acc': 69.16, 'f1': 78.48, 'ndev': 4076, 'ntest': 1725}"
bert-base-uncased,_cls_layer_9,"{'devacc': np.float64(80.43), 'acc': np.float64(79.33), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(82.09), 'acc': np.float64(81.17), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(94.15), 'acc': np.float64(93.98), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(87.57), 'acc': np.float64(87.32), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(84.17), 'acc': 84.29, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(43.87), 'acc': 43.71, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(81.27), 'acc': 82.0, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(71.32), 'acc': 71.36, 'f1': 80.93, 'ndev': 4076, 'ntest': 1725}"
bert-base-uncased,_mean_pooling_9,"{'devacc': np.float64(81.38), 'acc': np.float64(80.8), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(86.9), 'acc': np.float64(84.9), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(94.81), 'acc': np.float64(94.06), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(89.33), 'acc': np.float64(88.99), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(85.89), 'acc': 83.64, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(46.5), 'acc': 47.24, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(86.32), 'acc': 89.4, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(72.57), 'acc': 72.0, 'f1': 81.21, 'ndev': 4076, 'ntest': 1725}"
bert-base-uncased,_mean_pooling_no_cls_and_sep_9,"{'devacc': np.float64(81.38), 'acc': np.float64(80.8), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(86.9), 'acc': np.float64(84.9), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(94.81), 'acc': np.float64(94.06), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(89.33), 'acc': np.float64(88.99), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(85.89), 'acc': 83.64, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(46.5), 'acc': 47.24, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(86.32), 'acc': 89.4, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(72.57), 'acc': 72.0, 'f1': 81.21, 'ndev': 4076, 'ntest': 1725}"
bert-base-uncased,_concat_cls_layer_with_mean_pooling_9,"{'devacc': np.float64(82.16), 'acc': np.float64(81.11), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(86.18), 'acc': np.float64(84.82), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(95.28), 'acc': np.float64(94.71), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(89.51), 'acc': np.float64(89.08), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(86.81), 'acc': 85.17, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(46.68), 'acc': 47.51, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(87.47), 'acc': 91.4, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(73.33), 'acc': 73.16, 'f1': 81.66, 'ndev': 4076, 'ntest': 1725}"
bert-base-uncased,_concat_cls_layer_with_mean_pooling_no_cls_and_sep_9,"{'devacc': np.float64(82.16), 'acc': np.float64(81.11), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(86.18), 'acc': np.float64(84.82), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(95.28), 'acc': np.float64(94.71), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(89.51), 'acc': np.float64(89.08), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(86.81), 'acc': 85.17, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(46.68), 'acc': 47.51, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(87.47), 'acc': 91.4, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(73.33), 'acc': 73.16, 'f1': 81.66, 'ndev': 4076, 'ntest': 1725}"
bert-base-uncased,_concat_3_tokens_mean_pooling_9,"{'devacc': np.float64(82.48), 'acc': np.float64(81.52), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(87.32), 'acc': np.float64(86.01), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(95.34), 'acc': np.float64(94.94), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(89.88), 'acc': np.float64(89.61), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(85.21), 'acc': 83.53, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(48.14), 'acc': 46.56, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(89.49), 'acc': 90.8, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(71.86), 'acc': 70.78, 'f1': 79.38, 'ndev': 4076, 'ntest': 1725}"
bert-base-uncased,_concat_5_tokens_mean_pooling_9,"{'devacc': np.float64(82.46), 'acc': np.float64(81.63), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(87.51), 'acc': np.float64(86.49), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(95.56), 'acc': np.float64(95.44), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(89.45), 'acc': np.float64(89.08), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(84.86), 'acc': 83.8, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(46.41), 'acc': 46.52, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(90.44), 'acc': 93.8, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(72.13), 'acc': 69.45, 'f1': 77.79, 'ndev': 4076, 'ntest': 1725}"
bert-base-uncased,_concat_3_tokens_mean_pooling_no_cls_and_sep_9,"{'devacc': np.float64(82.48), 'acc': np.float64(81.52), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(87.32), 'acc': np.float64(86.01), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(95.34), 'acc': np.float64(94.94), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(89.88), 'acc': np.float64(89.61), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(85.21), 'acc': 83.53, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(48.14), 'acc': 46.56, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(89.49), 'acc': 90.8, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(71.86), 'acc': 70.78, 'f1': 79.38, 'ndev': 4076, 'ntest': 1725}"
bert-base-uncased,_concat_5_tokens_mean_pooling_no_cls_and_sep_9,"{'devacc': np.float64(82.46), 'acc': np.float64(81.63), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(87.51), 'acc': np.float64(86.49), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(95.56), 'acc': np.float64(95.44), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(89.45), 'acc': np.float64(89.08), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(84.86), 'acc': 83.8, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(46.41), 'acc': 46.52, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(90.44), 'acc': 93.8, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(72.13), 'acc': 69.45, 'f1': 77.79, 'ndev': 4076, 'ntest': 1725}"
bert-base-uncased,_cls_layer_10,"{'devacc': np.float64(81.75), 'acc': np.float64(81.21), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(85.26), 'acc': np.float64(82.83), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(94.66), 'acc': np.float64(94.1), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(87.59), 'acc': np.float64(87.08), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(86.58), 'acc': 86.44, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(45.41), 'acc': 44.89, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(80.67), 'acc': 83.8, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(71.71), 'acc': 70.32, 'f1': 79.98, 'ndev': 4076, 'ntest': 1725}"
bert-base-uncased,_mean_pooling_10,"{'devacc': np.float64(82.0), 'acc': np.float64(81.42), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(87.42), 'acc': np.float64(85.62), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(94.99), 'acc': np.float64(94.58), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(89.09), 'acc': np.float64(88.61), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(86.58), 'acc': 84.46, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(47.77), 'acc': 47.01, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(85.29), 'acc': 87.0, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(72.64), 'acc': 72.81, 'f1': 81.74, 'ndev': 4076, 'ntest': 1725}"
bert-base-uncased,_mean_pooling_no_cls_and_sep_10,"{'devacc': np.float64(82.0), 'acc': np.float64(81.42), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(87.42), 'acc': np.float64(85.62), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(94.99), 'acc': np.float64(94.58), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(89.09), 'acc': np.float64(88.61), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(86.58), 'acc': 84.46, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(47.77), 'acc': 47.01, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(85.29), 'acc': 87.0, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(72.64), 'acc': 72.81, 'f1': 81.74, 'ndev': 4076, 'ntest': 1725}"
bert-base-uncased,_concat_cls_layer_with_mean_pooling_10,"{'devacc': np.float64(82.95), 'acc': np.float64(81.9), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(87.27), 'acc': np.float64(83.5), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(95.44), 'acc': np.float64(95.02), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(89.43), 'acc': np.float64(88.84), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(87.27), 'acc': 86.05, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(47.23), 'acc': 49.28, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(86.68), 'acc': 90.0, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(73.68), 'acc': 73.1, 'f1': 81.6, 'ndev': 4076, 'ntest': 1725}"
bert-base-uncased,_concat_cls_layer_with_mean_pooling_no_cls_and_sep_10,"{'devacc': np.float64(82.95), 'acc': np.float64(81.9), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(87.27), 'acc': np.float64(83.5), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(95.44), 'acc': np.float64(95.02), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(89.43), 'acc': np.float64(88.84), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(87.27), 'acc': 86.05, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(47.23), 'acc': 49.28, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(86.68), 'acc': 90.0, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(73.68), 'acc': 73.1, 'f1': 81.6, 'ndev': 4076, 'ntest': 1725}"
bert-base-uncased,_concat_3_tokens_mean_pooling_10,"{'devacc': np.float64(82.71), 'acc': np.float64(81.78), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(87.68), 'acc': np.float64(86.46), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(95.46), 'acc': np.float64(94.95), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(89.54), 'acc': np.float64(89.13), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(86.7), 'acc': 84.57, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(47.87), 'acc': 47.6, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(89.25), 'acc': 91.2, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(72.57), 'acc': 70.96, 'f1': 78.43, 'ndev': 4076, 'ntest': 1725}"
bert-base-uncased,_concat_5_tokens_mean_pooling_10,"{'devacc': np.float64(82.95), 'acc': np.float64(82.01), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(88.24), 'acc': np.float64(87.29), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(95.53), 'acc': np.float64(95.07), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(89.32), 'acc': np.float64(89.03), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(86.7), 'acc': 85.34, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(46.59), 'acc': 46.61, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(90.11), 'acc': 93.2, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(72.13), 'acc': 63.77, 'f1': 70.08, 'ndev': 4076, 'ntest': 1725}"
bert-base-uncased,_concat_3_tokens_mean_pooling_no_cls_and_sep_10,"{'devacc': np.float64(82.71), 'acc': np.float64(81.78), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(87.68), 'acc': np.float64(86.46), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(95.46), 'acc': np.float64(94.95), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(89.54), 'acc': np.float64(89.13), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(86.7), 'acc': 84.57, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(47.87), 'acc': 47.6, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(89.25), 'acc': 91.2, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(72.57), 'acc': 70.96, 'f1': 78.43, 'ndev': 4076, 'ntest': 1725}"
bert-base-uncased,_concat_5_tokens_mean_pooling_no_cls_and_sep_10,"{'devacc': np.float64(82.95), 'acc': np.float64(82.01), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(88.24), 'acc': np.float64(87.29), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(95.53), 'acc': np.float64(95.07), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(89.32), 'acc': np.float64(89.03), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(86.7), 'acc': 85.34, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(46.59), 'acc': 46.61, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(90.11), 'acc': 93.2, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(72.13), 'acc': 63.77, 'f1': 70.08, 'ndev': 4076, 'ntest': 1725}"
bert-base-uncased,_cls_layer_11,"{'devacc': np.float64(82.29), 'acc': np.float64(81.67), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(85.59), 'acc': np.float64(84.03), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(95.03), 'acc': np.float64(94.55), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(87.87), 'acc': np.float64(87.67), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(86.81), 'acc': 87.1, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(46.41), 'acc': 46.29, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(82.52), 'acc': 86.0, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(71.66), 'acc': 70.55, 'f1': 80.46, 'ndev': 4076, 'ntest': 1725}"
bert-base-uncased,_mean_pooling_11,"{'devacc': np.float64(81.87), 'acc': np.float64(81.33), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(87.27), 'acc': np.float64(85.19), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(95.05), 'acc': np.float64(94.5), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(88.69), 'acc': np.float64(88.36), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(86.7), 'acc': 84.18, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(46.87), 'acc': 47.24, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(85.56), 'acc': 87.0, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(71.32), 'acc': 71.71, 'f1': 81.03, 'ndev': 4076, 'ntest': 1725}"
bert-base-uncased,_mean_pooling_no_cls_and_sep_11,"{'devacc': np.float64(81.87), 'acc': np.float64(81.33), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(87.27), 'acc': np.float64(85.19), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(95.05), 'acc': np.float64(94.5), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(88.69), 'acc': np.float64(88.36), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(86.7), 'acc': 84.18, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(46.87), 'acc': 47.24, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(85.56), 'acc': 87.0, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(71.32), 'acc': 71.71, 'f1': 81.03, 'ndev': 4076, 'ntest': 1725}"
bert-base-uncased,_concat_cls_layer_with_mean_pooling_11,"{'devacc': np.float64(82.84), 'acc': np.float64(81.53), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(86.92), 'acc': np.float64(84.27), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(95.45), 'acc': np.float64(95.24), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(89.37), 'acc': np.float64(89.14), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(88.3), 'acc': 85.5, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(48.05), 'acc': 48.01, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(86.43), 'acc': 88.4, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(73.04), 'acc': 72.41, 'f1': 81.46, 'ndev': 4076, 'ntest': 1725}"
bert-base-uncased,_concat_cls_layer_with_mean_pooling_no_cls_and_sep_11,"{'devacc': np.float64(82.84), 'acc': np.float64(81.53), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(86.92), 'acc': np.float64(84.27), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(95.45), 'acc': np.float64(95.24), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(89.37), 'acc': np.float64(89.14), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(88.3), 'acc': 85.5, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(48.05), 'acc': 48.01, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(86.43), 'acc': 88.4, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(73.04), 'acc': 72.41, 'f1': 81.46, 'ndev': 4076, 'ntest': 1725}"
bert-base-uncased,_concat_3_tokens_mean_pooling_11,"{'devacc': np.float64(82.6), 'acc': np.float64(81.98), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(87.72), 'acc': np.float64(86.81), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(95.41), 'acc': np.float64(95.12), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(89.46), 'acc': np.float64(89.21), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(87.04), 'acc': 83.86, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(47.23), 'acc': 47.42, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(89.18), 'acc': 89.6, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(72.5), 'acc': 70.14, 'f1': 77.46, 'ndev': 4076, 'ntest': 1725}"
