,Modelo,Pooling,nhid,epochs,qtd_layers,MR,CR,SUBJ,MPQA,SST2,SST5,TREC,MRPC,Avg_with_SST5,Avg_without_SST5
27,bert-base-uncased,_cls_layer_4,nhid0,1,12,68.65,63.95,90.04,84.31,75.89,38.69,57.4,66.78,68.21375,72.43142857142857
28,bert-base-uncased,_mean_pooling_4,nhid0,1,12,74.64,75.68,92.56,88.5,77.65,41.9,81.2,72.12,75.53125,80.33571428571427
29,bert-base-uncased,_mean_pooling_no_cls_and_sep_4,nhid0,1,12,74.64,75.68,92.56,88.5,77.65,41.9,81.2,72.12,75.53125,80.33571428571427
30,bert-base-uncased,_concat_cls_layer_with_mean_pooling_4,nhid0,1,12,74.64,72.8,92.07,88.77,77.16,41.63,84.0,71.48,75.31875,80.13142857142857
31,bert-base-uncased,_concat_cls_layer_with_mean_pooling_no_cls_and_sep_4,nhid0,1,12,74.64,72.8,92.07,88.77,77.16,41.63,84.0,71.48,75.31875,80.13142857142857
32,bert-base-uncased,_concat_3_tokens_mean_pooling_4,nhid0,1,12,75.44,78.12,93.63,89.0,78.75,41.31,85.2,69.1,76.31875000000001,81.32000000000001
33,bert-base-uncased,_concat_5_tokens_mean_pooling_4,nhid0,1,12,75.92,77.59,94.02,88.49,77.59,41.63,90.4,69.62,76.9075,81.94714285714285
34,bert-base-uncased,_concat_3_tokens_mean_pooling_no_cls_and_sep_4,nhid0,1,12,75.44,78.12,93.63,89.0,78.75,41.31,85.2,69.1,76.31875000000001,81.32000000000001
35,bert-base-uncased,_concat_5_tokens_mean_pooling_no_cls_and_sep_4,nhid0,1,12,75.92,77.59,94.02,88.49,77.59,41.63,90.4,69.62,76.9075,81.94714285714285
36,bert-base-uncased,_cls_layer_5,nhid0,1,12,68.59,65.03,91.41,83.0,76.83,40.59,67.4,65.28,69.76624999999999,73.9342857142857
37,bert-base-uncased,_mean_pooling_5,nhid0,1,12,75.91,77.91,93.48,87.74,77.81,42.26,82.2,72.29,76.2,81.04857142857144
38,bert-base-uncased,_mean_pooling_no_cls_and_sep_5,nhid0,1,12,75.91,77.91,93.48,87.74,77.81,42.26,82.2,72.29,76.2,81.04857142857144
39,bert-base-uncased,_concat_cls_layer_with_mean_pooling_5,nhid0,1,12,75.45,75.29,93.66,88.65,77.98,42.62,82.4,68.29,75.5425,80.24571428571429
40,bert-base-uncased,_concat_cls_layer_with_mean_pooling_no_cls_and_sep_5,nhid0,1,12,75.45,75.29,93.66,88.65,77.98,42.62,82.4,68.29,75.5425,80.24571428571429
41,bert-base-uncased,_concat_3_tokens_mean_pooling_5,nhid0,1,12,76.95,78.44,94.57,89.23,79.46,43.08,88.0,69.97,77.4625,82.37428571428572
42,bert-base-uncased,_concat_5_tokens_mean_pooling_5,nhid0,1,12,76.96,79.26,94.59,88.41,78.91,42.4,91.6,68.93,77.6325,82.6657142857143
43,bert-base-uncased,_concat_3_tokens_mean_pooling_no_cls_and_sep_5,nhid0,1,12,76.95,78.44,94.57,89.23,79.46,43.08,88.0,69.97,77.4625,82.37428571428572
44,bert-base-uncased,_concat_5_tokens_mean_pooling_no_cls_and_sep_5,nhid0,1,12,76.96,79.26,94.59,88.41,78.91,42.4,91.6,68.93,77.6325,82.6657142857143
45,bert-base-uncased,_cls_layer_6,nhid0,1,12,73.08,67.6,92.19,84.88,81.16,40.81,73.2,66.72,72.455,76.97571428571428
46,bert-base-uncased,_mean_pooling_6,nhid0,1,12,76.89,77.53,93.23,88.86,79.52,42.62,86.2,71.3,77.01875,81.93285714285715
47,bert-base-uncased,_mean_pooling_no_cls_and_sep_6,nhid0,1,12,76.89,77.53,93.23,88.86,79.52,42.62,86.2,71.3,77.01875,81.93285714285715
48,bert-base-uncased,_concat_cls_layer_with_mean_pooling_6,nhid0,1,12,76.5,76.19,94.11,88.92,79.79,44.03,83.6,72.75,76.98625000000001,81.69428571428571
49,bert-base-uncased,_concat_cls_layer_with_mean_pooling_no_cls_and_sep_6,nhid0,1,12,76.5,76.19,94.11,88.92,79.79,44.03,83.6,72.75,76.98625000000001,81.69428571428571
50,bert-base-uncased,_concat_3_tokens_mean_pooling_6,nhid0,1,12,77.31,78.76,94.58,89.54,79.85,42.62,90.0,70.9,77.945,82.99142857142856
51,bert-base-uncased,_concat_5_tokens_mean_pooling_6,nhid0,1,12,77.49,79.92,94.93,88.37,79.41,42.9,90.6,69.74,77.92,82.92285714285715
52,bert-base-uncased,_concat_3_tokens_mean_pooling_no_cls_and_sep_6,nhid0,1,12,77.31,78.76,94.58,89.54,79.85,42.62,90.0,70.9,77.945,82.99142857142856
53,bert-base-uncased,_concat_5_tokens_mean_pooling_no_cls_and_sep_6,nhid0,1,12,77.49,79.92,94.93,88.37,79.41,42.9,90.6,69.74,77.92,82.92285714285715
54,bert-base-uncased,_cls_layer_7,nhid0,1,12,73.59,73.17,93.29,86.36,81.93,42.85,77.8,69.33,74.79,79.35285714285715
55,bert-base-uncased,_mean_pooling_7,nhid0,1,12,77.23,80.69,94.17,88.72,79.19,45.93,86.0,72.35,78.03500000000001,82.62142857142858
56,bert-base-uncased,_mean_pooling_no_cls_and_sep_7,nhid0,1,12,77.23,80.69,94.17,88.72,79.19,45.93,86.0,72.35,78.03500000000001,82.62142857142858
57,bert-base-uncased,_concat_cls_layer_with_mean_pooling_7,nhid0,1,12,77.31,78.89,94.48,89.13,81.11,46.06,90.0,72.7,78.71000000000001,83.37428571428572
58,bert-base-uncased,_concat_cls_layer_with_mean_pooling_no_cls_and_sep_7,nhid0,1,12,77.31,78.89,94.48,89.13,81.11,46.06,90.0,72.7,78.71000000000001,83.37428571428572
59,bert-base-uncased,_concat_3_tokens_mean_pooling_7,nhid0,1,12,79.11,80.74,94.8,89.35,80.07,44.21,90.0,70.43,78.58875,83.5
60,bert-base-uncased,_concat_5_tokens_mean_pooling_7,nhid0,1,12,78.97,81.88,95.19,88.54,80.01,43.48,91.2,69.8,78.63374999999999,83.65571428571427
61,bert-base-uncased,_concat_3_tokens_mean_pooling_no_cls_and_sep_7,nhid0,1,12,79.11,80.74,94.8,89.35,80.07,44.21,90.0,70.43,78.58875,83.5
62,bert-base-uncased,_concat_5_tokens_mean_pooling_no_cls_and_sep_7,nhid0,1,12,78.97,81.88,95.19,88.54,80.01,43.48,91.2,69.8,78.63374999999999,83.65571428571427
63,bert-base-uncased,_cls_layer_8,nhid0,1,12,76.14,73.69,93.13,86.97,83.36,43.12,78.0,69.51,75.49,80.11428571428571
64,bert-base-uncased,_mean_pooling_8,nhid0,1,12,78.63,82.33,93.8,89.26,81.77,46.52,89.6,67.83,78.7175,83.31714285714285
65,bert-base-uncased,_mean_pooling_no_cls_and_sep_8,nhid0,1,12,78.63,82.33,93.8,89.26,81.77,46.52,89.6,67.83,78.7175,83.31714285714285
66,bert-base-uncased,_concat_cls_layer_with_mean_pooling_8,nhid0,1,12,79.77,81.59,94.37,89.34,82.37,45.48,90.2,73.57,79.58625,84.45857142857143
67,bert-base-uncased,_concat_cls_layer_with_mean_pooling_no_cls_and_sep_8,nhid0,1,12,79.77,81.59,94.37,89.34,82.37,45.48,90.2,73.57,79.58625,84.45857142857143
68,bert-base-uncased,_concat_3_tokens_mean_pooling_8,nhid0,1,12,80.38,83.65,94.66,89.95,81.77,44.89,91.0,69.39,79.46124999999999,84.39999999999999
69,bert-base-uncased,_concat_5_tokens_mean_pooling_8,nhid0,1,12,80.51,84.43,94.72,88.7,82.98,44.62,94.2,69.16,79.91499999999999,84.95714285714284
70,bert-base-uncased,_concat_3_tokens_mean_pooling_no_cls_and_sep_8,nhid0,1,12,80.38,83.65,94.66,89.95,81.77,44.89,91.0,69.39,79.46124999999999,84.39999999999999
71,bert-base-uncased,_concat_5_tokens_mean_pooling_no_cls_and_sep_8,nhid0,1,12,80.51,84.43,94.72,88.7,82.98,44.62,94.2,69.16,79.91499999999999,84.95714285714284
72,bert-base-uncased,_cls_layer_9,nhid0,1,12,79.33,81.17,93.98,87.32,84.29,43.71,82.0,71.36,77.895,82.77857142857144
73,bert-base-uncased,_mean_pooling_9,nhid0,1,12,80.8,84.9,94.06,88.99,83.64,47.24,89.4,72.0,80.12875,84.82714285714285
74,bert-base-uncased,_mean_pooling_no_cls_and_sep_9,nhid0,1,12,80.8,84.9,94.06,88.99,83.64,47.24,89.4,72.0,80.12875,84.82714285714285
75,bert-base-uncased,_concat_cls_layer_with_mean_pooling_9,nhid0,1,12,81.11,84.82,94.71,89.08,85.17,47.51,91.4,73.16,80.86999999999999,85.63571428571427
76,bert-base-uncased,_concat_cls_layer_with_mean_pooling_no_cls_and_sep_9,nhid0,1,12,81.11,84.82,94.71,89.08,85.17,47.51,91.4,73.16,80.86999999999999,85.63571428571427
77,bert-base-uncased,_concat_3_tokens_mean_pooling_9,nhid0,1,12,81.52,86.01,94.94,89.61,83.53,46.56,90.8,70.78,80.46875,85.31285714285714
78,bert-base-uncased,_concat_5_tokens_mean_pooling_9,nhid0,1,12,81.63,86.49,95.44,89.08,83.8,46.52,93.8,69.45,80.77625,85.67
79,bert-base-uncased,_concat_3_tokens_mean_pooling_no_cls_and_sep_9,nhid0,1,12,81.52,86.01,94.94,89.61,83.53,46.56,90.8,70.78,80.46875,85.31285714285714
80,bert-base-uncased,_concat_5_tokens_mean_pooling_no_cls_and_sep_9,nhid0,1,12,81.63,86.49,95.44,89.08,83.8,46.52,93.8,69.45,80.77625,85.67
81,bert-base-uncased,_cls_layer_10,nhid0,1,12,81.21,82.83,94.1,87.08,86.44,44.89,83.8,70.32,78.83374999999998,83.68285714285715
82,bert-base-uncased,_mean_pooling_10,nhid0,1,12,81.42,85.62,94.58,88.61,84.46,47.01,87.0,72.81,80.18875,84.92857142857143
83,bert-base-uncased,_mean_pooling_no_cls_and_sep_10,nhid0,1,12,81.42,85.62,94.58,88.61,84.46,47.01,87.0,72.81,80.18875,84.92857142857143
84,bert-base-uncased,_concat_cls_layer_with_mean_pooling_10,nhid0,1,12,81.9,83.5,95.02,88.84,86.05,49.28,90.0,73.1,80.96125,85.48714285714286
85,bert-base-uncased,_concat_cls_layer_with_mean_pooling_no_cls_and_sep_10,nhid0,1,12,81.9,83.5,95.02,88.84,86.05,49.28,90.0,73.1,80.96125,85.48714285714286
86,bert-base-uncased,_concat_3_tokens_mean_pooling_10,nhid0,1,12,81.78,86.46,94.95,89.13,84.57,47.6,91.2,70.96,80.83125000000001,85.57857142857144
87,bert-base-uncased,_concat_5_tokens_mean_pooling_10,nhid0,1,12,82.01,87.29,95.07,89.03,85.34,46.61,93.2,63.77,80.29,85.10142857142857
88,bert-base-uncased,_concat_3_tokens_mean_pooling_no_cls_and_sep_10,nhid0,1,12,81.78,86.46,94.95,89.13,84.57,47.6,91.2,70.96,80.83125000000001,85.57857142857144
89,bert-base-uncased,_concat_5_tokens_mean_pooling_no_cls_and_sep_10,nhid0,1,12,82.01,87.29,95.07,89.03,85.34,46.61,93.2,63.77,80.29,85.10142857142857
90,bert-base-uncased,_cls_layer_11,nhid0,1,12,81.67,84.03,94.55,87.67,87.1,46.29,86.0,70.55,79.73249999999999,84.50999999999999
91,bert-base-uncased,_mean_pooling_11,nhid0,1,12,81.33,85.19,94.5,88.36,84.18,47.24,87.0,71.71,79.93875,84.61
92,bert-base-uncased,_mean_pooling_no_cls_and_sep_11,nhid0,1,12,81.33,85.19,94.5,88.36,84.18,47.24,87.0,71.71,79.93875,84.61
93,bert-base-uncased,_concat_cls_layer_with_mean_pooling_11,nhid0,1,12,81.53,84.27,95.24,89.14,85.5,48.01,88.4,72.41,80.5625,85.21285714285715
94,bert-base-uncased,_concat_cls_layer_with_mean_pooling_no_cls_and_sep_11,nhid0,1,12,81.53,84.27,95.24,89.14,85.5,48.01,88.4,72.41,80.5625,85.21285714285715
95,bert-base-uncased,_concat_3_tokens_mean_pooling_11,nhid0,1,12,81.98,86.81,95.12,89.21,83.86,47.42,89.6,70.14,80.5175,85.24571428571429
96,bert-base-uncased,_concat_5_tokens_mean_pooling_11,nhid0,1,12,82.23,86.57,95.07,88.93,84.46,47.01,92.8,64.23,80.1625,84.89857142857143
97,bert-base-uncased,_concat_3_tokens_mean_pooling_no_cls_and_sep_11,nhid0,1,12,81.98,86.81,95.12,89.21,83.86,47.42,89.6,70.14,80.5175,85.24571428571429
98,bert-base-uncased,_concat_5_tokens_mean_pooling_no_cls_and_sep_11,nhid0,1,12,82.23,86.57,95.07,88.93,84.46,47.01,92.8,64.23,80.1625,84.89857142857143
99,bert-base-uncased,_cls_layer_12,nhid0,1,12,81.32,84.13,94.56,86.71,86.16,46.83,81.6,71.83,79.1425,83.75857142857144
100,bert-base-uncased,_mean_pooling_12,nhid0,1,12,80.86,83.63,94.5,88.55,83.64,46.88,84.2,73.16,79.4275,84.07714285714285
101,bert-base-uncased,_mean_pooling_no_cls_and_sep_12,nhid0,1,12,80.86,83.63,94.5,88.55,83.64,46.88,84.2,73.16,79.4275,84.07714285714285
102,bert-base-uncased,_concat_cls_layer_with_mean_pooling_12,nhid0,1,12,81.98,85.17,95.09,88.85,86.49,47.92,87.6,74.2,80.91250000000001,85.6257142857143
103,bert-base-uncased,_concat_cls_layer_with_mean_pooling_no_cls_and_sep_12,nhid0,1,12,81.98,85.17,95.09,88.85,86.49,47.92,87.6,74.2,80.91250000000001,85.6257142857143
104,bert-base-uncased,_concat_3_tokens_mean_pooling_12,nhid0,1,12,81.74,86.07,95.05,88.98,84.51,45.25,89.6,71.13,80.29125,85.29714285714286
105,bert-base-uncased,_concat_5_tokens_mean_pooling_12,nhid0,1,12,81.71,86.7,95.13,88.71,83.25,47.69,92.2,69.1,80.56125,85.25714285714285
106,bert-base-uncased,_concat_3_tokens_mean_pooling_no_cls_and_sep_12,nhid0,1,12,81.74,86.07,95.05,88.98,84.51,45.25,89.6,71.13,80.29125,85.29714285714286
107,bert-base-uncased,_concat_5_tokens_mean_pooling_no_cls_and_sep_12,nhid0,1,12,81.71,86.7,95.13,88.71,83.25,47.69,92.2,69.1,80.56125,85.25714285714285
108,bert-base-uncased,cls_accumulated_last_4_layers,nhid0,1,12,81.89,84.43,95.09,87.61,87.26,46.79,88.4,62.38,79.23125,83.86571428571428
109,bert-base-uncased,mean_pooling_accumulated_last_4_layers,nhid0,1,12,81.34,86.73,95.22,89.4,84.79,48.33,88.8,65.97,80.07249999999999,84.60714285714286
110,bert-base-uncased,mean_pooling_no_cls_and_sep_accumulated_last_4_layers,nhid0,1,12,81.1,85.61,94.46,88.09,86.49,46.65,91.6,68.75,80.34375,85.15714285714286
111,bert-base-uncased,concat_cls_with_mean_pooling_accumulated_last_4_layers,nhid0,1,12,82.16,86.02,95.27,89.07,86.27,48.64,91.2,67.83,80.8075,85.40285714285714
112,bert-base-uncased,concat_cls_with_mean_pooling_no_cls_and_sep_accumulated_last_4_layers,nhid0,1,12,82.41,85.77,95.13,88.73,87.7,47.06,90.4,72.17,81.17125,86.0442857142857
113,bert-base-uncased,concat_3_tokens_mean_pooling_accumulated_last_4_layers,nhid0,1,12,81.53,86.23,95.21,89.31,83.96,45.84,91.8,70.14,80.50249999999998,85.4542857142857
114,bert-base-uncased,concat_5_tokens_mean_pooling_accumulated_last_4_layers,nhid0,1,12,81.85,86.23,95.24,88.31,84.73,46.29,93.2,67.3,80.39375,85.26571428571428
115,bert-base-uncased,concat_3_tokens_mean_pooling_no_cls_and_sep_accumulated_last_4_layers,nhid0,1,12,81.54,86.47,95.1,88.86,83.91,46.15,92.4,66.84,80.15875,85.01714285714286
116,bert-base-uncased,concat_5_tokens_mean_pooling_no_cls_and_sep_accumulated_last_4_layers,nhid0,1,12,81.34,85.83,95.23,68.77,50.08,45.07,93.8,62.09,72.77625,76.73428571428572
117,bert-base-uncased,cls_accumulated_sumall_layers,nhid0,1,12,79.86,82.86,94.78,86.61,86.49,45.57,88.8,66.49,78.9325,83.69857142857143
118,bert-base-uncased,mean_pooling_accumulated_sumall_layers,nhid0,1,12,80.15,84.27,95.04,89.59,83.53,44.48,89.2,66.49,79.09375000000001,84.03857142857144
119,bert-base-uncased,mean_pooling_no_cls_and_sep_accumulated_sumall_layers,nhid0,1,12,79.36,83.63,94.76,88.24,85.45,42.67,90.6,64.35,78.63250000000001,83.77
120,bert-base-uncased,concat_cls_with_mean_pooling_accumulated_sumall_layers,nhid0,1,12,79.97,83.31,94.77,89.47,84.73,45.25,92.0,66.14,79.455,84.34142857142857
121,bert-base-uncased,concat_cls_with_mean_pooling_no_cls_and_sep_accumulated_sumall_layers,nhid0,1,12,80.5,83.63,94.94,88.58,87.2,47.6,92.6,68.64,80.46124999999999,85.15571428571427
122,bert-base-uncased,concat_3_tokens_mean_pooling_accumulated_sumall_layers,nhid0,1,12,79.26,82.49,94.31,88.45,82.32,42.04,88.4,68.41,78.21,83.37714285714286
123,bert-base-uncased,concat_5_tokens_mean_pooling_accumulated_sumall_layers,nhid0,1,12,78.6,83.66,94.51,87.67,82.87,42.17,91.0,63.3,77.9725,83.08714285714284
124,bert-base-uncased,concat_3_tokens_mean_pooling_no_cls_and_sep_accumulated_sumall_layers,nhid0,1,12,79.4,82.99,94.39,88.04,81.99,42.76,89.0,66.32,78.11124999999998,83.16142857142856
125,bert-base-uncased,concat_5_tokens_mean_pooling_no_cls_and_sep_accumulated_sumall_layers,nhid0,1,12,78.73,81.22,94.37,68.77,50.08,39.82,89.2,65.45,70.955,75.40285714285713
126,roberta-base,_cls_layer_1,nhid0,1,12,66.06,63.76,80.71,68.77,74.46,34.98,47.6,66.49,62.85375,66.83571428571427
127,roberta-base,_mean_pooling_1,nhid0,1,12,72.9,71.15,89.55,83.12,78.86,41.04,75.8,66.49,72.36375000000001,76.83857142857143
128,roberta-base,_mean_pooling_no_cls_and_sep_1,nhid0,1,12,72.9,71.15,89.55,83.12,78.86,41.04,75.8,66.49,72.36375000000001,76.83857142857143
129,roberta-base,_concat_cls_layer_with_mean_pooling_1,nhid0,1,12,72.96,70.65,89.95,85.04,78.69,40.81,74.6,68.87,72.69625,77.25142857142858
130,roberta-base,_concat_cls_layer_with_mean_pooling_no_cls_and_sep_1,nhid0,1,12,72.96,70.65,89.95,85.04,78.69,40.81,74.6,68.87,72.69625,77.25142857142858
131,roberta-base,_concat_3_tokens_mean_pooling_1,nhid0,1,12,74.11,76.29,90.41,86.31,80.45,42.94,84.2,66.9,75.20125,79.80999999999999
132,roberta-base,_concat_5_tokens_mean_pooling_1,nhid0,1,12,75.5,76.61,91.22,85.21,79.68,40.0,85.2,67.83,75.15625000000001,80.17857142857143
133,roberta-base,_concat_3_tokens_mean_pooling_no_cls_and_sep_1,nhid0,1,12,74.11,76.29,90.41,86.31,80.45,42.94,84.2,66.9,75.20125,79.80999999999999
134,roberta-base,_concat_5_tokens_mean_pooling_no_cls_and_sep_1,nhid0,1,12,75.5,76.61,91.22,85.21,79.68,40.0,85.2,67.83,75.15625000000001,80.17857142857143
135,roberta-base,_cls_layer_2,nhid0,1,12,63.21,63.76,82.6,68.77,71.22,32.53,33.0,66.49,60.19749999999999,64.14999999999999
136,roberta-base,_mean_pooling_2,nhid0,1,12,74.21,74.28,89.85,85.36,79.68,40.9,75.6,66.38,73.2825,77.90857142857143
137,roberta-base,_mean_pooling_no_cls_and_sep_2,nhid0,1,12,74.21,74.28,89.85,85.36,79.68,40.9,75.6,66.38,73.2825,77.90857142857143
138,roberta-base,_concat_cls_layer_with_mean_pooling_2,nhid0,1,12,74.15,70.97,89.43,86.12,79.9,41.86,76.2,66.61,73.15500000000002,77.62571428571428
139,roberta-base,_concat_cls_layer_with_mean_pooling_no_cls_and_sep_2,nhid0,1,12,74.15,70.97,89.43,86.12,79.9,41.86,76.2,66.61,73.15500000000002,77.62571428571428
140,roberta-base,_concat_3_tokens_mean_pooling_2,nhid0,1,12,75.92,76.24,92.02,87.42,79.63,42.26,84.6,60.87,74.87,79.52857142857144
141,roberta-base,_concat_5_tokens_mean_pooling_2,nhid0,1,12,75.32,75.58,92.23,86.07,78.91,41.9,83.6,67.13,75.0925,79.83428571428571
142,roberta-base,_concat_3_tokens_mean_pooling_no_cls_and_sep_2,nhid0,1,12,75.92,76.24,92.02,87.42,79.63,42.26,84.6,60.87,74.87,79.52857142857144
143,roberta-base,_concat_5_tokens_mean_pooling_no_cls_and_sep_2,nhid0,1,12,75.32,75.58,92.23,86.07,78.91,41.9,83.6,67.13,75.0925,79.83428571428571
144,roberta-base,_cls_layer_3,nhid0,1,12,62.91,63.76,83.65,68.77,69.85,32.76,39.8,66.49,60.998749999999994,65.03285714285714
145,roberta-base,_mean_pooling_3,nhid0,1,12,76.51,77.14,90.97,86.46,82.59,42.9,81.8,66.49,75.60749999999999,80.27999999999999
146,roberta-base,_mean_pooling_no_cls_and_sep_3,nhid0,1,12,76.51,77.14,90.97,86.46,82.59,42.9,81.8,66.49,75.60749999999999,80.27999999999999
147,roberta-base,_concat_cls_layer_with_mean_pooling_3,nhid0,1,12,76.08,71.87,90.8,86.72,82.37,42.94,78.8,68.99,74.82125,79.37571428571428
148,roberta-base,_concat_cls_layer_with_mean_pooling_no_cls_and_sep_3,nhid0,1,12,76.08,71.87,90.8,86.72,82.37,42.94,78.8,68.99,74.82125,79.37571428571428
149,roberta-base,_concat_3_tokens_mean_pooling_3,nhid0,1,12,78.07,77.3,92.54,88.23,82.76,46.02,88.0,62.9,76.9775,81.4
150,roberta-base,_concat_5_tokens_mean_pooling_3,nhid0,1,12,78.04,79.97,92.88,87.4,82.21,44.84,88.2,66.67,77.52624999999999,82.19571428571427
151,roberta-base,_concat_3_tokens_mean_pooling_no_cls_and_sep_3,nhid0,1,12,78.07,77.3,92.54,88.23,82.76,46.02,88.0,62.9,76.9775,81.4
152,roberta-base,_concat_5_tokens_mean_pooling_no_cls_and_sep_3,nhid0,1,12,78.04,79.97,92.88,87.4,82.21,44.84,88.2,66.67,77.52624999999999,82.19571428571427
153,roberta-base,_cls_layer_4,nhid0,1,12,64.05,63.76,76.51,68.77,75.34,29.32,45.4,66.49,61.20499999999999,65.75999999999999
154,roberta-base,_mean_pooling_4,nhid0,1,12,78.21,79.9,92.04,86.51,83.8,44.25,83.2,66.49,76.80000000000001,81.45
155,roberta-base,_mean_pooling_no_cls_and_sep_4,nhid0,1,12,78.21,79.9,92.04,86.51,83.8,44.25,83.2,66.49,76.80000000000001,81.45
156,roberta-base,_concat_cls_layer_with_mean_pooling_4,nhid0,1,12,77.76,73.51,91.96,86.63,83.8,45.7,79.6,69.33,76.03625000000001,80.37
157,roberta-base,_concat_cls_layer_with_mean_pooling_no_cls_and_sep_4,nhid0,1,12,77.76,73.51,91.96,86.63,83.8,45.7,79.6,69.33,76.03625000000001,80.37
158,roberta-base,_concat_3_tokens_mean_pooling_4,nhid0,1,12,80.38,80.61,93.63,87.79,85.01,47.56,88.6,66.03,78.70125,83.14999999999999
